species,alive,dead,alv_prop,ded_prop,total_prop,site,uid,date,factor,loc_count,geometry,lon_gda94,lat_gda94,count,avg_alive,avg_dead,avg_total,cor_av_liv,cor_av_ded,cor_av_tot
Terminalia arostrata,20.0,0.0,90.9090909090909,,90.9090909090909,vrd23,71,20120729,0.1,7.0,POINT (131.05614305432 -16.99375008452092),131.05614305432005,-16.99375008452092,7.0,3.142857142857143,0.0,3.142857142857143,0.3142857142857143,0.0,0.3142857142857143
Corymbia terminalis,4.0,0.0,57.14285714285714,,57.14285714285714,vrd25,73,20120730,0.1,7.0,POINT (131.061492944338 -16.66762118150601),131.061492944338,-16.667621181506014,7.0,1.0,0.0,1.0,0.1,0.0,0.1
Terminalia arostrata,2.0,0.0,28.57142857142857,,28.57142857142857,vrd25,73,20120730,0.1,7.0,POINT (131.061492944338 -16.66762118150601),131.061492944338,-16.667621181506014,7.0,1.0,0.0,1.0,0.1,0.0,0.1
Terminalia canescens,1.0,0.0,14.285714285714285,,14.285714285714285,vrd25,73,20120730,0.1,7.0,POINT (131.061492944338 -16.66762118150601),131.061492944338,-16.667621181506014,7.0,1.0,0.0,1.0,0.1,0.0,0.1
Bauhinia cunninghamii,1.0,0.0,100.0,,100.0,vrd27,75,20120730,0.0,7.0,POINT (131.1460358590447 -16.63973131203262),131.1460358590447,-16.639731312032623,,,,,,,
Bauhinia cunninghamii,3.0,0.0,8.333333333333332,,8.333333333333332,vrd28,76,20120731,0.0,7.0,POINT (131.1678276660139 -16.54978357546342),131.16782766601392,-16.54978357546342,,,,,,,
Terminalia arostrata,25.0,0.0,69.44444444444444,,69.44444444444444,vrd28,76,20120731,0.0,7.0,POINT (131.1678276660139 -16.54978357546342),131.16782766601392,-16.54978357546342,,,,,,,
Terminalia volucris,8.0,0.0,22.22222222222222,,22.22222222222222,vrd28,76,20120731,0.0,7.0,POINT (131.1678276660139 -16.54978357546342),131.16782766601392,-16.54978357546342,,,,,,,
Acacia holosericea,1.0,0.0,0.7518796992481203,0.0,0.6896551724137931,vrd30,78,20120731,0.25,7.0,POINT (131.1141672006653 -16.33828722537855),131.1141672006653,-16.33828722537855,7.0,19.0,1.7142857142857142,20.714285714285715,4.75,0.42857142857142855,5.178571428571429
Bauhinia cunninghamii,1.0,0.0,0.7518796992481203,0.0,0.6896551724137931,vrd30,78,20120731,0.25,7.0,POINT (131.1141672006653 -16.33828722537855),131.1141672006653,-16.33828722537855,7.0,19.0,1.7142857142857142,20.714285714285715,4.75,0.42857142857142855,5.178571428571429
Eucalyptus tectifica,122.0,12.0,91.72932330827066,100.0,92.41379310344827,vrd30,78,20120731,0.25,7.0,POINT (131.1141672006653 -16.33828722537855),131.1141672006653,-16.33828722537855,7.0,19.0,1.7142857142857142,20.714285714285715,4.75,0.42857142857142855,5.178571428571429
Exocarpos parvifolia,9.0,0.0,6.7669172932330826,0.0,6.206896551724138,vrd30,78,20120731,0.25,7.0,POINT (131.1141672006653 -16.33828722537855),131.1141672006653,-16.33828722537855,7.0,19.0,1.7142857142857142,20.714285714285715,4.75,0.42857142857142855,5.178571428571429
Atalaya hemiglauca,1.0,0.0,25.0,,25.0,vrd32,80,20120801,0.1,7.0,POINT (131.2389273242553 -16.20861252510795),131.23892732425526,-16.208612525107945,7.0,0.5714285714285714,0.0,0.5714285714285714,0.05714285714285714,0.0,0.05714285714285714
Calotropis procera,3.0,0.0,75.0,,75.0,vrd32,80,20120801,0.1,7.0,POINT (131.2389273242553 -16.20861252510795),131.23892732425526,-16.208612525107945,7.0,0.5714285714285714,0.0,0.5714285714285714,0.05714285714285714,0.0,0.05714285714285714
Bauhinia cunninghamii,3.0,0.0,100.0,,100.0,vrd33,81,20120801,0.1,7.0,POINT (131.1609540906896 -16.16051509785714),131.16095409068964,-16.16051509785714,7.0,0.42857142857142855,0.0,0.42857142857142855,0.04285714285714286,0.0,0.04285714285714286
Eucalyptus microtheca,202.0,45.0,98.05825242718447,100.0,98.40637450199203,vrd37,85,20120802,0.25,7.0,POINT (131.1414392616969 -16.17483383207252),131.14143926169695,-16.174833832072515,7.0,29.428571428571427,6.428571428571429,35.857142857142854,7.357142857142857,1.6071428571428572,8.964285714285714
Exocarpos parvifolia,4.0,0.0,1.9417475728155338,0.0,1.593625498007968,vrd37,85,20120802,0.25,7.0,POINT (131.1414392616969 -16.17483383207252),131.14143926169695,-16.174833832072515,7.0,29.428571428571427,6.428571428571429,35.857142857142854,7.357142857142857,1.6071428571428572,8.964285714285714
Acacia sp.,23.0,3.0,20.0,60.0,21.666666666666668,legu01,97,20121005,0.1,7.0,POINT (129.255269100413 -15.38266189591625),129.25526910041296,-15.382661895916248,7.0,16.428571428571427,0.7142857142857143,17.142857142857142,1.6428571428571428,0.07142857142857144,1.7142857142857144
Corymbia polycarpa,21.0,2.0,18.26086956521739,40.0,19.166666666666668,legu01,97,20121005,0.1,7.0,POINT (129.255269100413 -15.38266189591625),129.25526910041296,-15.382661895916248,7.0,16.428571428571427,0.7142857142857143,17.142857142857142,1.6428571428571428,0.07142857142857144,1.7142857142857144
Melaleuca nervoa,13.0,0.0,11.304347826086957,0.0,10.833333333333334,legu01,97,20121005,0.1,7.0,POINT (129.255269100413 -15.38266189591625),129.25526910041296,-15.382661895916248,7.0,16.428571428571427,0.7142857142857143,17.142857142857142,1.6428571428571428,0.07142857142857144,1.7142857142857144
Melaleuca viridiflora,58.0,0.0,50.43478260869565,0.0,48.333333333333336,legu01,97,20121005,0.1,7.0,POINT (129.255269100413 -15.38266189591625),129.25526910041296,-15.382661895916248,7.0,16.428571428571427,0.7142857142857143,17.142857142857142,1.6428571428571428,0.07142857142857144,1.7142857142857144
Corymbia ferruginea,10.0,0.0,5.952380952380952,0.0,5.813953488372093,legu04,100,20121007,0.1,7.0,POINT (129.2575227692612 -15.3966997204538),129.25752276926121,-15.396699720453805,7.0,24.0,0.5714285714285714,24.571428571428573,2.4000000000000004,0.05714285714285714,2.4571428571428573
E. chlorostachys,27.0,0.0,16.071428571428573,0.0,15.69767441860465,legu04,100,20121007,0.1,7.0,POINT (129.2575227692612 -15.3966997204538),129.25752276926121,-15.396699720453805,7.0,24.0,0.5714285714285714,24.571428571428573,2.4000000000000004,0.05714285714285714,2.4571428571428573
E. tetrodonta,92.0,4.0,54.761904761904766,100.0,55.81395348837209,legu04,100,20121007,0.1,7.0,POINT (129.2575227692612 -15.3966997204538),129.25752276926121,-15.396699720453805,7.0,24.0,0.5714285714285714,24.571428571428573,2.4000000000000004,0.05714285714285714,2.4571428571428573
Eucalyptus tectifica,14.0,0.0,8.333333333333332,0.0,8.13953488372093,legu04,100,20121007,0.1,7.0,POINT (129.2575227692612 -15.3966997204538),129.25752276926121,-15.396699720453805,7.0,24.0,0.5714285714285714,24.571428571428573,2.4000000000000004,0.05714285714285714,2.4571428571428573
Grevillea decurrens,8.0,0.0,4.761904761904762,0.0,4.651162790697675,legu04,100,20121007,0.1,7.0,POINT (129.2575227692612 -15.3966997204538),129.25752276926121,-15.396699720453805,7.0,24.0,0.5714285714285714,24.571428571428573,2.4000000000000004,0.05714285714285714,2.4571428571428573
Terminalia canescens,14.0,0.0,8.333333333333332,0.0,8.13953488372093,legu04,100,20121007,0.1,7.0,POINT (129.2575227692612 -15.3966997204538),129.25752276926121,-15.396699720453805,7.0,24.0,0.5714285714285714,24.571428571428573,2.4000000000000004,0.05714285714285714,2.4571428571428573
Terminalia carpentariae,3.0,0.0,1.7857142857142856,0.0,1.744186046511628,legu04,100,20121007,0.1,7.0,POINT (129.2575227692612 -15.3966997204538),129.25752276926121,-15.396699720453805,7.0,24.0,0.5714285714285714,24.571428571428573,2.4000000000000004,0.05714285714285714,2.4571428571428573
Acacia sp.,175.0,10.0,73.83966244725738,62.5,73.12252964426878,legu05,101,20121007,0.1,7.0,POINT (129.2408384363864 -15.38571570105419),129.24083843638635,-15.385715701054187,7.0,33.857142857142854,2.2857142857142856,36.142857142857146,3.3857142857142857,0.22857142857142856,3.6142857142857148
E. miniata,41.0,4.0,17.29957805907173,25.0,17.786561264822133,legu05,101,20121007,0.1,7.0,POINT (129.2408384363864 -15.38571570105419),129.24083843638635,-15.385715701054187,7.0,33.857142857142854,2.2857142857142856,36.142857142857146,3.3857142857142857,0.22857142857142856,3.6142857142857148
E. tetrodonta,17.0,2.0,7.172995780590717,12.5,7.5098814229249005,legu05,101,20121007,0.1,7.0,POINT (129.2408384363864 -15.38571570105419),129.24083843638635,-15.385715701054187,7.0,33.857142857142854,2.2857142857142856,36.142857142857146,3.3857142857142857,0.22857142857142856,3.6142857142857148
Petalostigma pubescens,1.0,0.0,0.42194092827004215,0.0,0.3952569169960474,legu05,101,20121007,0.1,7.0,POINT (129.2408384363864 -15.38571570105419),129.24083843638635,-15.385715701054187,7.0,33.857142857142854,2.2857142857142856,36.142857142857146,3.3857142857142857,0.22857142857142856,3.6142857142857148
Terminalia carpentariae,3.0,0.0,1.2658227848101267,0.0,1.185770750988142,legu05,101,20121007,0.1,7.0,POINT (129.2408384363864 -15.38571570105419),129.24083843638635,-15.385715701054187,7.0,33.857142857142854,2.2857142857142856,36.142857142857146,3.3857142857142857,0.22857142857142856,3.6142857142857148
Acacia holosericea,43.0,0.0,26.060606060606062,0.0,25.748502994011975,legu06,102,20121007,0.25,7.0,POINT (129.1757727302824 -15.32569976706283),129.17577273028243,-15.325699767062831,7.0,23.571428571428573,0.2857142857142857,23.857142857142858,5.892857142857143,0.07142857142857142,5.964285714285714
Alstonia species,1.0,0.0,0.6060606060606061,0.0,0.5988023952095809,legu06,102,20121007,0.25,7.0,POINT (129.1757727302824 -15.32569976706283),129.17577273028243,-15.325699767062831,7.0,23.571428571428573,0.2857142857142857,23.857142857142858,5.892857142857143,0.07142857142857142,5.964285714285714
Corymbia bella,64.0,2.0,38.78787878787879,100.0,39.52095808383233,legu06,102,20121007,0.25,7.0,POINT (129.1757727302824 -15.32569976706283),129.17577273028243,-15.325699767062831,7.0,23.571428571428573,0.2857142857142857,23.857142857142858,5.892857142857143,0.07142857142857142,5.964285714285714
Corymbia polycarpa,21.0,0.0,12.727272727272727,0.0,12.574850299401197,legu06,102,20121007,0.25,7.0,POINT (129.1757727302824 -15.32569976706283),129.17577273028243,-15.325699767062831,7.0,23.571428571428573,0.2857142857142857,23.857142857142858,5.892857142857143,0.07142857142857142,5.964285714285714
Ficus scobina,7.0,0.0,4.242424242424243,0.0,4.191616766467066,legu06,102,20121007,0.25,7.0,POINT (129.1757727302824 -15.32569976706283),129.17577273028243,-15.325699767062831,7.0,23.571428571428573,0.2857142857142857,23.857142857142858,5.892857142857143,0.07142857142857142,5.964285714285714
Lysiphyllum cunninghamii,3.0,0.0,1.8181818181818181,0.0,1.7964071856287425,legu06,102,20121007,0.25,7.0,POINT (129.1757727302824 -15.32569976706283),129.17577273028243,-15.325699767062831,7.0,23.571428571428573,0.2857142857142857,23.857142857142858,5.892857142857143,0.07142857142857142,5.964285714285714
P. careya,17.0,0.0,10.303030303030303,0.0,10.179640718562874,legu06,102,20121007,0.25,7.0,POINT (129.1757727302824 -15.32569976706283),129.17577273028243,-15.325699767062831,7.0,23.571428571428573,0.2857142857142857,23.857142857142858,5.892857142857143,0.07142857142857142,5.964285714285714
Strychnos lucida,1.0,0.0,0.6060606060606061,0.0,0.5988023952095809,legu06,102,20121007,0.25,7.0,POINT (129.1757727302824 -15.32569976706283),129.17577273028243,-15.325699767062831,7.0,23.571428571428573,0.2857142857142857,23.857142857142858,5.892857142857143,0.07142857142857142,5.964285714285714
Terminalia grandiflora,8.0,0.0,4.848484848484849,0.0,4.790419161676647,legu06,102,20121007,0.25,7.0,POINT (129.1757727302824 -15.32569976706283),129.17577273028243,-15.325699767062831,7.0,23.571428571428573,0.2857142857142857,23.857142857142858,5.892857142857143,0.07142857142857142,5.964285714285714
Acacia sp.,17.0,4.0,8.629441624365482,33.33333333333333,10.047846889952153,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714
Buchanania obovata,11.0,0.0,5.583756345177665,0.0,5.263157894736842,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714
E. miniata,92.0,8.0,46.7005076142132,66.66666666666666,47.84688995215311,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714
E. tetrodonta,26.0,0.0,13.19796954314721,0.0,12.440191387559809,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714
Grevillea agrifolia,1.0,0.0,0.5076142131979695,0.0,0.4784688995215311,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714
Owinea sp.,1.0,0.0,0.5076142131979695,0.0,0.4784688995215311,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714
P. careya,17.0,0.0,8.629441624365482,0.0,8.133971291866029,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714
P. pubescens,3.0,0.0,1.5228426395939088,0.0,1.4354066985645932,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714
Persoonia falcata,2.0,0.0,1.015228426395939,0.0,0.9569377990430622,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714
Petalostigma pubescens,16.0,0.0,8.121827411167512,0.0,7.655502392344498,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714
Terminalia carpentariae,11.0,0.0,5.583756345177665,0.0,5.263157894736842,legu07,103,20121008,0.25,7.0,POINT (129.1284810954015 -15.3798780829197),129.12848109540147,-15.379878082919705,7.0,28.142857142857142,1.7142857142857142,29.857142857142858,7.035714285714286,0.42857142857142855,7.464285714285714
Buchanania obovata,16.0,0.0,7.5829383886255926,0.0,6.694560669456067,legu08,104,20121008,0.1,7.0,POINT (129.1704052370461 -15.43840763238658),129.1704052370461,-15.438407632386578,7.0,30.142857142857142,4.0,34.142857142857146,3.0142857142857142,0.4,3.4142857142857146
E. miniata,104.0,22.0,49.28909952606635,78.57142857142857,52.719665271966534,legu08,104,20121008,0.1,7.0,POINT (129.1704052370461 -15.43840763238658),129.1704052370461,-15.438407632386578,7.0,30.142857142857142,4.0,34.142857142857146,3.0142857142857142,0.4,3.4142857142857146
E. tetrodonta,78.0,6.0,36.96682464454976,21.428571428571427,35.146443514644346,legu08,104,20121008,0.1,7.0,POINT (129.1704052370461 -15.43840763238658),129.1704052370461,-15.438407632386578,7.0,30.142857142857142,4.0,34.142857142857146,3.0142857142857142,0.4,3.4142857142857146
Grevillea agrifolia,4.0,0.0,1.8957345971563981,0.0,1.6736401673640167,legu08,104,20121008,0.1,7.0,POINT (129.1704052370461 -15.43840763238658),129.1704052370461,-15.438407632386578,7.0,30.142857142857142,4.0,34.142857142857146,3.0142857142857142,0.4,3.4142857142857146
P. careya,3.0,0.0,1.4218009478672986,0.0,1.2552301255230125,legu08,104,20121008,0.1,7.0,POINT (129.1704052370461 -15.43840763238658),129.1704052370461,-15.438407632386578,7.0,30.142857142857142,4.0,34.142857142857146,3.0142857142857142,0.4,3.4142857142857146
Terminalia carpentariae,6.0,0.0,2.843601895734597,0.0,2.510460251046025,legu08,104,20121008,0.1,7.0,POINT (129.1704052370461 -15.43840763238658),129.1704052370461,-15.438407632386578,7.0,30.142857142857142,4.0,34.142857142857146,3.0142857142857142,0.4,3.4142857142857146
Buchanania obovata,4.0,0.0,2.9850746268656714,0.0,2.7777777777777777,centa14,13,20120602,0.25,7.0,POINT (133.292002658622 -14.40307482551382),133.292002658622,-14.403074825513823,7.0,19.142857142857142,1.4285714285714286,20.571428571428573,4.785714285714286,0.35714285714285715,5.142857142857143
Corymbia dichromphloia,49.0,4.0,36.56716417910448,40.0,36.80555555555556,centa14,13,20120602,0.25,7.0,POINT (133.292002658622 -14.40307482551382),133.292002658622,-14.403074825513823,7.0,19.142857142857142,1.4285714285714286,20.571428571428573,4.785714285714286,0.35714285714285715,5.142857142857143
E. chlorostachys,8.0,1.0,5.970149253731343,10.0,6.25,centa14,13,20120602,0.25,7.0,POINT (133.292002658622 -14.40307482551382),133.292002658622,-14.403074825513823,7.0,19.142857142857142,1.4285714285714286,20.571428571428573,4.785714285714286,0.35714285714285715,5.142857142857143
E. tetrodonta,73.0,5.0,54.47761194029851,50.0,54.166666666666664,centa14,13,20120602,0.25,7.0,POINT (133.292002658622 -14.40307482551382),133.292002658622,-14.403074825513823,7.0,19.142857142857142,1.4285714285714286,20.571428571428573,4.785714285714286,0.35714285714285715,5.142857142857143
Acacia lamprocarpa,3.0,0.0,1.9607843137254901,0.0,1.935483870967742,gulf10,14,20130716,0.25,7.0,POINT (136.2793503004659 -16.02554408027193),136.27935030046595,-16.02554408027193,7.0,21.857142857142858,0.2857142857142857,22.142857142857142,5.464285714285714,0.07142857142857142,5.535714285714286
Buchanania obovata,6.0,0.0,3.9215686274509802,0.0,3.870967741935484,gulf10,14,20130716,0.25,7.0,POINT (136.2793503004659 -16.02554408027193),136.27935030046595,-16.02554408027193,7.0,21.857142857142858,0.2857142857142857,22.142857142857142,5.464285714285714,0.07142857142857142,5.535714285714286
Corymbia ferruginea,1.0,0.0,0.6535947712418301,0.0,0.6451612903225806,gulf10,14,20130716,0.25,7.0,POINT (136.2793503004659 -16.02554408027193),136.27935030046595,-16.02554408027193,7.0,21.857142857142858,0.2857142857142857,22.142857142857142,5.464285714285714,0.07142857142857142,5.535714285714286
Corymbia grandifolia,4.0,0.0,2.6143790849673203,0.0,2.5806451612903225,gulf10,14,20130716,0.25,7.0,POINT (136.2793503004659 -16.02554408027193),136.27935030046595,-16.02554408027193,7.0,21.857142857142858,0.2857142857142857,22.142857142857142,5.464285714285714,0.07142857142857142,5.535714285714286
E. chlorostachys,8.0,0.0,5.228758169934641,0.0,5.161290322580645,gulf10,14,20130716,0.25,7.0,POINT (136.2793503004659 -16.02554408027193),136.27935030046595,-16.02554408027193,7.0,21.857142857142858,0.2857142857142857,22.142857142857142,5.464285714285714,0.07142857142857142,5.535714285714286
E. miniata,79.0,2.0,51.633986928104584,100.0,52.25806451612903,gulf10,14,20130716,0.25,7.0,POINT (136.2793503004659 -16.02554408027193),136.27935030046595,-16.02554408027193,7.0,21.857142857142858,0.2857142857142857,22.142857142857142,5.464285714285714,0.07142857142857142,5.535714285714286
E. tetrodonta,44.0,0.0,28.75816993464052,0.0,28.387096774193548,gulf10,14,20130716,0.25,7.0,POINT (136.2793503004659 -16.02554408027193),136.27935030046595,-16.02554408027193,7.0,21.857142857142858,0.2857142857142857,22.142857142857142,5.464285714285714,0.07142857142857142,5.535714285714286
Eucalyptus tectifica,8.0,0.0,5.228758169934641,0.0,5.161290322580645,gulf10,14,20130716,0.25,7.0,POINT (136.2793503004659 -16.02554408027193),136.27935030046595,-16.02554408027193,7.0,21.857142857142858,0.2857142857142857,22.142857142857142,5.464285714285714,0.07142857142857142,5.535714285714286
Acacia stenophylla,80.0,12.0,69.56521739130434,80.0,70.76923076923077,ant06,36,20120625,0.25,7.0,POINT (135.152522154062 -18.26630838901649),135.152522154062,-18.266308389016487,7.0,16.428571428571427,2.142857142857143,18.571428571428573,4.107142857142857,0.5357142857142857,4.642857142857143
Eucalyptus microtheca,35.0,3.0,30.434782608695656,20.0,29.230769230769234,ant06,36,20120625,0.25,7.0,POINT (135.152522154062 -18.26630838901649),135.152522154062,-18.266308389016487,7.0,16.428571428571427,2.142857142857143,18.571428571428573,4.107142857142857,0.5357142857142857,4.642857142857143
Acacia hemignosta,2.0,0.0,1.834862385321101,0.0,1.5151515151515151,el02,87,20130414,0.1,7.0,POINT (133.528790900227 -17.52949263005511),133.528790900227,-17.52949263005511,7.0,15.571428571428571,3.2857142857142856,18.857142857142858,1.5571428571428572,0.32857142857142857,1.885714285714286
Acacia holosericea,1.0,0.0,0.9174311926605505,0.0,0.7575757575757576,el02,87,20130414,0.1,7.0,POINT (133.528790900227 -17.52949263005511),133.528790900227,-17.52949263005511,7.0,15.571428571428571,3.2857142857142856,18.857142857142858,1.5571428571428572,0.32857142857142857,1.885714285714286
Atalaya hemiglauca,4.0,0.0,3.669724770642202,0.0,3.0303030303030303,el02,87,20130414,0.1,7.0,POINT (133.528790900227 -17.52949263005511),133.528790900227,-17.52949263005511,7.0,15.571428571428571,3.2857142857142856,18.857142857142858,1.5571428571428572,0.32857142857142857,1.885714285714286
Bauhinia cunninghamii,84.0,20.0,77.06422018348624,86.95652173913044,78.78787878787878,el02,87,20130414,0.1,7.0,POINT (133.528790900227 -17.52949263005511),133.528790900227,-17.52949263005511,7.0,15.571428571428571,3.2857142857142856,18.857142857142858,1.5571428571428572,0.32857142857142857,1.885714285714286
Corymbia dichromphloia,9.0,3.0,8.256880733944955,13.043478260869565,9.090909090909092,el02,87,20130414,0.1,7.0,POINT (133.528790900227 -17.52949263005511),133.528790900227,-17.52949263005511,7.0,15.571428571428571,3.2857142857142856,18.857142857142858,1.5571428571428572,0.32857142857142857,1.885714285714286
Corymbia terminalis,1.0,0.0,0.9174311926605505,0.0,0.7575757575757576,el02,87,20130414,0.1,7.0,POINT (133.528790900227 -17.52949263005511),133.528790900227,-17.52949263005511,7.0,15.571428571428571,3.2857142857142856,18.857142857142858,1.5571428571428572,0.32857142857142857,1.885714285714286
Gyrocarpus sp.,8.0,0.0,7.339449541284404,0.0,6.0606060606060606,el02,87,20130414,0.1,7.0,POINT (133.528790900227 -17.52949263005511),133.528790900227,-17.52949263005511,7.0,15.571428571428571,3.2857142857142856,18.857142857142858,1.5571428571428572,0.32857142857142857,1.885714285714286
,,,,,,jdr05,109,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,auv06,115,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,auv07,116,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,auv08,117,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,auv09,118,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,nt001,119,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,nt002,120,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,nt003,121,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,nt004,122,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,site16,138,,0.0,,,,,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,site17,139,,0.0,,,,,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,site18,140,,0.0,,,,,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,site20,141,,0.0,,,,,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,site21,142,,0.0,,,,,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,site22,143,,0.0,,,,,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,site23,144,,0.0,,,,,9999.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,amg03,27,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,antgr01,33,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,ant04,38,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,ant02,40,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,ant01,41,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,barkely01,42,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,barkely03,44,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,barkely04,45,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,barkely05,46,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,barkely06,47,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,el01,86,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,agb02,2,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,lto04,20,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,lto05,21,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,wh03,51,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,wh04,52,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,wh05,53,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,wh06,54,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,wh08,56,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,wh09,57,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,wh13,61,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,wh15,63,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,vrd17,65,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,vrd24,72,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,vrd26,74,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,vrd29,77,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,vrd31,79,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,vrd34,82,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,vrd35,83,,0.1,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,vrd36,84,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,legu02,98,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,legu03,99,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,gulf12,16,,0.0,,,,,7.0,0.0,0.0,0.0,0.0,0.0,0.0
