uid,site,site_name,date,lon_gda94,lat_gda94,bio_l_kg1ha,bio_t_kg1ha,bio_b_kg1ha,bio_w_kg1ha,bio_br_kg1ha,bio_s_kg1ha,bio_r_kg1ha,bio_agb_kg1ha,c_l_kg1ha,c_t_kg1ha,c_b_kg1ha,c_w_kg1ha,c_br_kg1ha,c_s_kg1ha,c_r_kg1ha,c_agb_kg1ha,geometry
174,vrd35_2012,vrd35,20120802,131.18883213788834,-16.102734080911773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (131.1888321378883 -16.10273408091177)
175,vrd36_2012,vrd36,20120802,131.23367244058443,-16.08778645069163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (131.2336724405844 -16.08778645069163)
176,vrd37_2012,vrd37,20120802,131.14143063551614,-16.174835510825222,391.82892857142855,426.0725,1664.7575,5415.9524999999985,4106.9875,7080.709999999999,2380.735,11596.2,833.6785714285713,869.5357142857142,3397.464285714286,11052.964285714284,8381.607142857143,14450.428571428569,4858.642857142857,23665.714285714286,POINT (131.1414306355161 -16.17483551082522)
177,wedo01_2012,wedo01,20120606,131.0050186100947,-12.604008270726993,174.2692857142857,189.15400000000002,615.2650000000002,2168.2290000000007,1408.3929999999998,2783.494,902.972,4370.912,370.78571428571433,386.0285714285714,1255.6428571428576,4424.957142857144,2874.2714285714287,5680.6,1842.8,8920.228571428572,POINT (131.0050186100947 -12.60400827072699)
178,wedo03_2012,wedo03,20120710,130.98312305438918,-12.533954849020901,349.37785714285707,379.13749999999993,1233.3124999999998,6901.6675,2868.932500000001,8135.399999999999,2058.245,11338.127499999995,743.3571428571428,773.7499999999999,2516.964285714285,14085.035714285714,5854.964285714286,16602.85714285714,4200.5,23139.035714285706,POINT (130.9831230543892 -12.5339548490209)
179,wh02_2012,wh02,20120724,130.67928682027434,-18.234261268637074,8.117571428571429,8.827,34.489000000000004,112.20300000000002,85.08500000000002,146.69200000000004,49.32200000000001,240.24,17.271428571428572,18.014285714285716,70.38571428571429,228.9857142857143,173.64285714285717,299.3714285714286,100.65714285714287,490.28571428571433,POINT (130.6792868202743 -18.23426126863707)
180,wh03_2012,wh03,20120724,130.75896622463637,-18.035695579547035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (130.7589662246364 -18.03569557954703)
181,wh04_2012,wh04,20120724,130.76838532520264,-18.019915569546995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (130.7683853252026 -18.019915569547)
182,wh05_2012,wh05,20120725,130.7533450230115,-17.869859880794703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (130.7533450230115 -17.8698598807947)
183,wh06_2012,wh06,20120725,130.79407392542902,-17.804417450966877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (130.794073925429 -17.80441745096688)
184,wh07_2012,wh07,20120725,130.85520482920919,-17.730626711097376,8.117571428571429,8.827,34.489000000000004,112.20299999999999,85.085,146.692,49.321999999999996,240.24,17.271428571428572,18.014285714285716,70.38571428571429,228.9857142857143,173.64285714285714,299.37142857142857,100.65714285714287,490.28571428571433,POINT (130.8552048292092 -17.73062671109738)
185,wh08_2012,wh08,20120725,130.86484613044217,-17.80031196047614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (130.8648461304422 -17.80031196047614)
186,wh09_2012,wh09,20120725,130.82755502816198,-17.849505930351782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (130.827555028162 -17.84950593035178)
187,wh13_2012,wh13,20120726,130.9793829359707,-17.484927061904973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (130.9793829359707 -17.48492706190497)
188,wh15_2012,wh15,20120727,130.94830943452482,-17.573513531507405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (130.9483094345248 -17.57351353150741)
