site_clean,AGB,b1_wfp_dry_p99,b1_ccw_dry_p99,b1_hsd_p99,b1_hmc_p99,b1_hcv_p99,b1_h99_p99,b1_h25_p99,b1_dp1fm_p99,b1_dp1fm_dry_p99,b2_dp1fm_p99,b2_dp1fm_dry_p99,b3_dp1fm_p99,b3_dp1fm_dry_p99,b1_dbifm_p99,b2_dbifm_p99,b3_dbifm_p99,b4_dbifm_p99,b5_dbifm_p99,b6_dbifm_p99,dbifmdry_GNDVI,dbifman_GNDVI,dbifmdry_MSR,dbifman_MSR,dbifmdry_NBR,dbifman_NBR,dbifmdry_NDVI,dbifman_NDVI,dbifmdry_CVI,dbifman_CVI,dbifmdry_GDVI,dbifman_GDVI,dbifmdry_GSAVI,dbifman_GSAVI,dbifmdry_NDGI,dbifman_NDGI,dbifmdry_RI,dbifman_RI,dbifmdry_NDII,dbifman_NDII,dbifmdry_MSAVI,dbifman_MSAVI,dbifmdry_SAVI,dbifman_SAVI,dbifmdry_r42,dbifman_r42,dbifmdry_r32,dbifman_r32,dbifmdry_r43,dbifman_r43,dbifmdry_r52,dbifman_r52,dbifmdry_r53,dbifman_r53,dbifmdry_r54,dbifman_r54,dbifmdry_r62,dbifman_r62,dbifmdry_r63,dbifman_r63,dbifmdry_r64,dbifman_r64,dbifmdry_r65,dbifman_r65,dr_dsii,dr_wsum,dr_wsii,tx_dsum,tx_dsii,tx_wsum,tx_wsii,rx_wsum,rx_wsii,rx_dsii,ma_ammd,ma_asum,ma_dsii,ma_dmmd
SITE12.2023,27176.05882,48.78,70.89,105.32600982666015,111.51430404663084,156.6228294372559,119.61851341247558,108.3562434387207,2.0,2.0,50.89,49.89,50.89,54.67,261.47,478.9,658.03,2245.92,2015.25,1033.81,6385273,6516724,8626034,9344664,3929813,4164194,5525018,5782513,59226448,60082745,1717000,1695000,3349590,3344955,-1329170,-1178189,1329170,1178189,639942,821159,2672745,2719241,3000766,3057498,45332533,47374127,13075077,12675487,34670949,37374601,39873157,40191106,30495543,31707741,8795705,8483767,19765170,19516722,15116675,15397217,4360041,4119701,4957011,4855980,0.0,1578.299999999976,0.0053745885379612,5028.599999999999,0.0391997769474983,7252.799999999997,0.0512235686182975,12448.8,0.1527697443962097,0.0788390263915062,4.825,1649.7000000000016,0.3132703602313995,3.45
SITE13.2023,20381.025,58.89,80.89,106.40710556030274,112.26992652893068,160.66154617309567,121.9033706665039,106.47700660705569,2.0,2.0,55.0,54.89,47.0,48.89,284.78,496.69000000000005,623.0300000000002,2400.4,1969.66,907.58,6705969,6707362,9995590,10098149,4625806,4681404,5998589,6031239,64330886,63740538,1820000,1813000,3539020,3530443,-1183432,-1135458,1183432,1135458,1115469,1158883,2930032,2933816,3255042,3260202,50689398,50682498,12686790,12561705,39954472,40346829,40521707,40142109,31940079,31955939,7994119,7920310,18643563,18362004,14695256,14617446,3678000,3622948,4600883,4574250,9.766513358044904e-07,1645.3999999999771,0.0055612768046557,4912.199999999997,0.0416595414280891,7136.1,0.0520652532577514,12621.099999999997,0.1505641937255859,0.0764538124203682,4.875,1659.9,0.3053191602230072,3.5
SITE14.2023,6094.4275,45.34,67.34,104.19234115600588,108.5789324951172,186.69143218994145,116.56755157470704,105.30635299682616,4.8900000000000015,3.890000000000001,52.78,45.0,68.67,71.89,453.48,659.0,1008.13,2247.79,2847.17,1756.31,5687135,5668884,5852068,6381527,1729981,1771238,4306667,4570447,52648205,48771681,1556000,1534000,3017063,2985985,-1828255,-1482558,1828255,1482558,-902925,-800608,2123519,2211395,2422500,2522124,36374806,36152316,14483830,13471157,25114080,26836832,43602599,42442455,30104329,31506170,11987033,11739899,25643271,25284172,17704758,18769117,7049734,6993790,5881134,5957283,0.0,1597.999999999975,0.0050246464088559,5187.700000000004,0.0350906960666179,7531.699999999995,0.0611358843743801,11365.09999999999,0.1646720468997955,0.0518552400171756,4.775,1608.6,0.2296369969844818,2.6
SITE15.2023,32025.21,68.34,87.56,104.69811241149904,112.36056495666504,150.87694122314454,119.33960708618164,109.53446998596192,7.0,8.89,61.89,57.0,39.0,44.0,365.81,522.8199999999998,524.67,2400.8,1802.59,938.71,6369837,6806167,9398624,12068559,3841717,4772507,5801024,6592968,54037421,56854538,1681000,1854000,3300825,3600466,-902184,-386740,902184,386740,922882,1499623,2738959,3196382,3076028,3516561,45092174,52531549,11982609,10785851,37631350,48704130,37466087,38829828,31267054,36000709,8308778,7391716,20074783,18598470,16753266,17243397,4451944,3540438,5358121,4789738,0.0,1559.6999999999798,0.0050059300847351,5208.199999999997,0.0306900665163993,7599.100000000002,0.0599394291639328,11113.499999999993,0.1726240217685699,0.0567803904414177,4.550000000000002,1535.2999999999995,0.2133111506700516,2.1
SITE17.2023,23704.695,58.0,80.0,105.18416748046872,110.81178436279296,155.18702331542968,119.1372360229492,107.44364807128906,1.0,2.0,52.92,54.0,47.92,45.92,374.36,603.52,793.0,2503.6,2282.2,1172.4,6511548,6267911,9359865,8016688,4497579,3845718,5787739,5289696,59773040,58534184,1889000,1881000,3586255,3526434,-1161572,-1463415,1161572,1463415,958591,519285,2971650,2794659,3278566,3092274,47297060,43541419,12634928,13414586,37433582,32458266,39025889,39242965,30887307,29253952,8251229,9012790,17957437,19361871,14212537,14433447,3796734,4446771,4601417,4933845,3.906598067260347e-06,1591.0999999999744,0.0048452862538397,5168.300000000001,0.0294410157948732,7566.399999999995,0.0592242404818534,11134.799999999996,0.1757835149765014,0.0593646541237831,4.625,1557.8000000000006,0.2058262676000595,2.2
SITE18.2023,22731.51047,49.89,72.78,105.08865158081056,111.15037948608398,158.99570541381834,119.08295997619628,107.7108090209961,13.96,13.96,48.92,47.94,40.98,43.92,415.4,671.92,895.88,2358.0400000000004,2235.94,1475.5,5906478,5668073,7059421,6657116,2511305,2467823,4885222,4701419,51883004,47148655,1541000,1612000,3037850,3082611,-1435445,-1317829,1435445,1317829,372407,372439,2298430,2355220,2623267,2661561,38821696,36154678,13341646,13034072,29098131,27738589,36028678,33564089,27004673,25751037,9280552,9283470,23241895,21849648,17420561,16763485,5986832,6043381,6450943,6509829,9.766513358044904e-07,1583.1999999999744,0.0047318781726062,5169.099999999999,0.0300864744931459,7570.5,0.0595997609198093,11092.600000000004,0.1754271239042282,0.0598463118076324,4.65,1542.0999999999997,0.2045735865831375,2.2
SITE20.2023,19813.3425,36.0,56.0,104.30424377441406,108.56119110107424,161.65771728515625,115.92423461914062,106.02464416503906,1.0,1.0,42.0,38.0,59.92,63.92,415.84,693.4399999999997,989.44,2637.64,2424.52,1247.56,5942115,5895197,6179761,6368522,3735369,3724751,4471850,4564161,58958724,55966501,2012000,1890000,3598855,3454789,-2002328,-1821007,2002328,1821007,567737,496395,2608361,2544771,2865979,2818567,39272668,38708861,15008890,14459072,26166272,26771332,35047681,35044726,23351281,24237189,8924191,9053412,17906902,17706329,11930864,12245827,4559635,4574232,5109297,5052495,0.0,1594.8999999999787,0.0049566719681024,5200.4000000000015,0.0339358523488044,7526.399999999998,0.0601349920034408,11515.099999999997,0.1611176431179046,0.0530296564102172,4.700000000000001,1648.1,0.2210895419120788,2.8000000000000003
SITE21.2023,43331.12,68.92,88.0,105.9087841796875,113.48681365966792,150.85178466796876,121.32979614257812,110.56598480224608,3.92,3.92,63.0,62.92,42.92,43.92,286.84,524.36,675.4,2654.32,1963.52,925.72,6827774,6837115,10680466,10721027,5216990,5167785,6209836,6221860,65796754,66000303,2006000,2019000,3790627,3807997,-1072797,-1070746,1072797,1070746,1735106,1737488,3235163,3255138,3529193,3546807,53015722,53157520,12396379,12397244,42767102,42878498,37334445,37436446,30117218,30197394,7042146,7042549,16662697,16935139,13441583,13660406,3142973,3185841,4463089,4523704,0.0,1589.1999999999734,0.0049303187988698,5199.899999999999,0.0347468219697475,7529.599999999998,0.060754507780075,11457.2,0.1621737480163574,0.0526976250112056,4.625,1635.1000000000006,0.2274717390537262,2.5
SITE22.2023,25116.35,53.0,75.0,105.12051048278808,111.59089805603028,148.20600509643558,119.50926208496094,109.18205009460448,3.0,3.890000000000001,56.89,48.89,49.78,53.0,264.67,496.90000000000015,669.14,2414.0,1851.01,921.47,6527032,6562727,8990129,9381896,4443054,4584930,5658073,5795297,62796046,61807759,1823000,1810000,3508918,3499613,-1377778,-1238447,1377778,1238447,1184880,1332176,2830628,2863971,3147962,3185504,47560096,48168717,13188530,12838313,36061711,37519507,37496566,36854130,28431194,28706366,7884039,7651051,18300137,17896309,13875797,13939767,3847792,3715339,4880484,4855985,9.766513358044904e-07,1583.1999999999744,0.0047318781726062,5169.099999999999,0.0300864744931459,7570.5,0.0595997609198093,11092.600000000004,0.1754271239042282,0.0598463118076324,4.65,1542.0999999999997,0.2045735865831375,2.2
SITE23.2023,9471.0,19.92,34.84,104.03597808837893,105.39917114257813,181.1178576660156,114.040166015625,102.19285552978516,27.92,31.68,35.0,33.68,46.0,48.84,648.12,914.48,1106.44,2023.4,2526.88,2032.16,4404715,4288914,4295028,4105336,-32626,145773,3428571,3310153,32433582,31462566,1121000,1149000,2228628,2244433,-1149782,-1140706,1149782,1140706,-1256857,-1093532,1544343,1550848,1816300,1813103,25724977,25002903,12595884,12577649,20423320,19878837,33115061,31145138,26290382,24762289,12872727,12456609,25894917,24288824,20558237,19311101,10066061,9714402,7819680,7798593,5.615724603558192e-06,1654.999999999977,0.0050882152281701,5177.4000000000015,0.029142040759325,7579.700000000003,0.0603604726493358,11115.200000000004,0.1805738359689712,0.0605426877737045,4.775,1547.7999999999995,0.1935725808143616,2.2
UMB07.2013,7150.5175,46.67,69.67,104.55606956481934,110.79072059631348,154.75064331054688,118.4180187225342,107.7609210205078,5.0,4.8900000000000015,45.89,45.78,56.89,58.89,347.89,642.6700000000002,927.4,2405.24,2098.49,1181.34,5865922,5885167,6962414,6713076,4051222,3845696,4841685,4727503,51191509,53353936,1785000,1722000,3328982,3258895,-1430518,-1603905,1430518,1603905,965251,890347,2569684,2445376,2862595,2743992,38378808,38560763,13339073,13811696,28771721,27918919,31622517,32254943,23706683,23353353,8239578,8364705,16254305,17140882,12185483,12410410,4235229,4445162,5140105,5314188,0.0001423338107997,1162.699999999979,0.0042287423275411,5148.100000000001,0.0435267388820648,7498.600000000002,0.0542463175952434,10444.100000000002,0.1064825356006622,0.1241791993379592,4.550000000000002,1477.799999999999,0.3365344405174255,3.1
VRD16.2012,18.48,2.96,5.88,100.90934524536132,101.96527717590332,131.1499966430664,103.73348686218262,101.01969497680663,28.340000000000003,9.0,3.6700000000000017,9.670000000000002,80.89,92.89,738.6800000000003,1075.68,1544.4499999999994,2222.48,2703.8,1913.45,4375000,3348329,2907045,1806607,2508432,548502,2497894,1645641,39202795,28889636,1806000,1042000,2967791,1926775,-2107410,-1801980,2107410,1801980,62744,-1167340,1661995,884753,1824990,1027781,25551410,20059538,15341896,14394561,16654663,13935498,25228528,25356022,16444205,17615002,9873635,12640382,15307455,17969265,9977551,12483372,5990846,8957966,6067518,7086784,1.4649644981545862e-05,3690.9999999999854,0.0248441454023122,4583.700000000002,0.0969173386693,7998.399999999991,0.0483561009168624,7109.6,0.1905230730772018,0.2006208151578903,0.8500000000000001,697.1,0.3908396959304809,0.1
VRD17.2012,0.0,4.94,9.9,101.00146301269533,101.9438510131836,137.93777404785158,104.60758331298828,101.1079425048828,29.44,7.92,3.0,12.68,80.92,93.92,779.68,1160.48,1609.8,2211.7200000000007,3143.68,2324.0,4321121,3168470,3011509,1791266,2342698,-177542,2573321,1632987,37564136,26724760,1604000,1025000,2761708,1867031,-1966463,-1619264,1966463,1619264,-331029,-1669926,1584701,894866,1768531,1035558,25209694,19276309,14894626,13861695,16925363,13906171,26934668,26997688,18083481,19476470,10684250,14005631,15641728,19971856,10501592,14407947,6204648,10360830,5807285,7397617,8.789818821242079e-06,3658.199999999988,0.0248629692941904,4602.299999999998,0.0962040722370147,8023.000000000003,0.0480689443647861,7121.700000000003,0.1897460222244262,0.1978264451026916,0.7000000000000001,698.4000000000003,0.3606805205345154,0.2
VRD20.2012,166.32,1.99,4.909999999999998,101.17229736328125,102.65662780761718,133.11857543945314,104.54669006347656,101.42842041015626,30.0,37.52,2.92,8.76,73.92,69.84,762.36,1129.92,1653.92,2323.4,2793.0400000000004,1982.92,3799238,3417191,2302800,1880523,884490,704898,2043249,1706297,32719909,29432663,1196000,1141000,2201767,2052404,-1903774,-1816828,1903774,1816828,-757447,-951323,1114147,966436,1284420,1109664,22249033,20382166,14708627,14444444,15126519,14110730,25904849,24672935,17612010,17081263,11643135,12105159,18634191,17704984,12668885,12257297,8375281,8686508,7193322,7175873,3.808851761277765e-05,3745.099999999984,0.0248578675091266,4596.800000000002,0.0955360233783722,7971.399999999999,0.0482259802520275,7201.1,0.1893282234668732,0.1975848525762558,0.9,727.2999999999997,0.4095588326454162,0.2
VRD22.2012,295.68,3.94,6.8500000000000005,101.55524536132812,102.54507972717283,151.55190490722657,105.1338111114502,101.57841567993164,43.78,36.67,8.450000000000003,10.670000000000002,68.0,72.89,875.34,1285.89,1817.78,2587.57,3216.37,2498.71,3723732,3369185,2473606,1956409,556034,281224,2174994,1768047,30729640,28436396,1329000,1253000,2326409,2155637,-1685226,-1702557,1685226,1702557,-1058781,-1070402,1285592,1075057,1454616,1214634,21860776,20166250,14053994,14103535,15554850,14298721,27038524,24996283,19239033,17723418,12368511,12395107,19559720,19064675,13917553,13517658,8947404,9453753,7234019,7627004,3.515869684633799e-05,3752.299999999989,0.0247616190463304,4665.599999999999,0.0930041149258613,8035.7,0.0472818613052368,7200.300000000004,0.1874485462903976,0.1936933696269989,0.925,723.7000000000003,0.4181818068027496,0.1
VRD23.2012,406.56,1.0,1.96,101.16302108764648,103.05382041931152,134.60506881713872,104.75924125671386,101.51410636901856,43.89,43.89,8.670000000000002,5.8900000000000015,73.45,71.89,865.13,1288.34,1901.8,2717.54,2925.01,2126.36,3492523,3438418,1814011,1879965,1192477,1167851,1651739,1705841,30801104,29720010,1448000,1287000,2374809,2208052,-1953475,-1840532,1953475,1840532,-299983,-341782,1093776,1048531,1213652,1182640,20728092,20480456,14852714,14512079,13955761,14112696,22010745,21932003,14819342,15112930,10618799,10708748,16311987,16199104,10982496,11162497,7869507,7909543,7410920,7386058,6.933927943464369e-05,3786.399999999986,0.024717066437006,4659.9,0.0929376184940338,8016.099999999991,0.0473725199699401,7227.700000000003,0.187303215265274,0.1941873729228973,1.025,735.1000000000003,0.4424778819084168,0.1
VRD24.2012,0.0,2.0,4.0,101.93435371398924,103.42839881896973,158.87580688476564,107.9082516479492,101.74975090026857,38.56,18.89,2.890000000000001,8.0,76.56,87.56,838.09,1251.8000000000004,1786.13,2620.89,3470.82,2759.7,3793453,3545285,2336274,2094550,604760,-109247,2069272,1879100,32454729,30105279,1495000,1327000,2508109,2276678,-1871054,-1785107,1871054,1785107,-1142252,-1370213,1320538,1152506,1470960,1298015,22224417,20976770,14606895,14337217,15215019,14630992,27957487,27630799,19139925,19272080,12579627,13172094,19690012,21438616,13479944,14953123,8859630,10220170,7042840,7758956,0.000156249050633,3862.399999999988,0.0246356278657913,4679.7,0.0916810929775238,8005.200000000003,0.047094389796257,7274.399999999998,0.1861871778964996,0.1930170655250549,1.1,752.4000000000003,0.4522045850753784,0.1
VRD25.2012,129.36,1.0,2.0,101.25605407714843,102.13990753173827,137.95650268554687,105.1997329711914,101.42842498779297,15.84,27.68,1.92,5.76,89.0,77.84,779.88,1197.64,1777.36,2590.28,2919.84,1892.2,3718187,3794525,2081843,2227893,973188,1340755,1868958,1984655,32670601,33049132,1198000,1289000,2185600,2302608,-1987332,-1957268,1987332,1957268,-805076,-815367,1040389,1146255,1196699,1306397,21825362,22213210,14950636,14857263,14598283,14951078,25643923,26163489,17152396,17609898,11749598,11778347,17956341,16966186,12010419,11419455,8227282,7637881,7002182,6484680,6.738614320056513e-05,3875.199999999987,0.0246083047240972,4732.8,0.0884381309151649,7989.400000000002,0.0460932180285453,7383.099999999998,0.1841464191675186,0.190052017569542,1.3,773.7999999999997,0.5080425143241882,0.1
VRD26.2012,0.0,7.0,12.52,101.29419952392578,102.10489624023438,144.16990417480469,105.748307800293,101.2725747680664,13.92,6.92,1.0,14.2,88.84,92.92,804.48,1180.4,1705.32,2562.0,3316.6,2265.12,4430181,3869796,3107359,2462710,2145535,847902,2641726,2166667,39068877,32958338,1691000,1385000,2876829,2421611,-2025506,-1858998,2025506,1858998,-345311,-1164115,1662652,1293274,1845143,1460352,25905339,22618469,15077839,14565614,17181069,15528676,27751541,28580397,18405516,19621828,10712672,12635867,16751646,19083637,11110110,13101842,6466484,8437192,6036294,6677177,5.3714051318820566e-05,3867.7999999999847,0.0245855655521154,4747.399999999998,0.0878965333104133,8006.699999999999,0.0460971072316169,7374.100000000001,0.1829724460840224,0.1885073781013488,1.4,759.4999999999994,0.4685887694358826,0.2
VRD29.2012,0.0,6.97,12.849999999999998,101.2917495727539,102.21759071350098,137.4323875427246,105.80404121398928,101.19587692260744,25.89,25.56,2.0,14.670000000000002,77.89,83.67,668.46,973.12,1434.0300000000002,2089.02,2729.45,1894.02,4183344,3639410,2766448,2245944,1563158,489691,2394922,1998821,36481305,30662802,1296000,1086000,2400593,2040331,-1987550,-1769297,1987550,1769297,-562715,-1316407,1296423,1040734,1490345,1211868,24375520,21434714,14956088,14298877,16298059,14990488,27279283,27934363,18239585,19536054,11191262,13032300,17784044,19431379,11890839,13589445,7295862,9065378,6519249,6956085,9.766513358044904e-07,3815.399999999984,0.024625277146697,4784.600000000001,0.0849224627017974,7974.7,0.045475959777832,7540.500000000004,0.1797607243061065,0.1816034466028212,1.725,813.9999999999999,0.4870012998580933,0.1
VRD30.2012,6699.0,32.68,52.52,104.3771060180664,107.82175384521486,160.96895385742187,115.2546957397461,104.14943176269529,30.0,31.68,31.0,35.76,46.92,51.68,443.28,768.44,1135.52,2163.28,2423.8,1734.04,5023140,4872348,4511335,4033972,1958062,1282051,3560411,3264913,43270890,42713069,1411000,1355000,2710334,2612132,-1781305,-1911514,1781305,1911514,54801,-383632,1781576,1627722,2048817,1881005,30158755,29016674,14319733,14735858,21060976,19691201,29823782,31330840,20827051,21261633,9888930,10797530,20274647,22413901,14158537,15210448,6722640,7724490,6798148,7153942,0.0,3812.699999999984,0.0245739743113517,4799.3,0.0838372260332107,7976.100000000002,0.0455432049930095,7588.100000000001,0.1778160184621811,0.1776259541511535,1.6,816.7999999999997,0.4868020415306091,0.1
VRD31.2012,0.0,13.92,24.840000000000003,101.6918911743164,103.5745849609375,149.84175903320318,107.8484307861328,102.8204522705078,4.0,7.0,4.0,0.92,93.92,96.0,714.52,1112.4,1687.72,2617.84,3381.04,2134.4,4365510,4231884,2693754,2708783,1605696,1033708,2341020,2352201,40341559,37691977,1610000,1460000,2779696,2591716,-2254939,-2087475,2254939,2087475,-895343,-1435549,1451646,1382354,1622189,1562674,25491181,24665179,15824693,15274554,16108484,16147888,30498129,32926339,19272494,21556335,11964188,13349321,18433993,20043527,11648879,13122169,7231518,8126244,6044303,6087384,0.0,3803.799999999984,0.0246355701237916,4804.3,0.0831255316734314,7969.000000000001,0.0459996759891509,7653.4,0.1751191765069961,0.1715098768472671,1.65,831.8000000000003,0.4846534729003906,0.1
VRD32.2012,73.92,1.0,2.0,102.7311904907227,105.39579345703127,148.39955322265624,109.49550598144532,102.98942199707032,43.0,12.84,13.92,6.0,55.84,87.0,579.2,938.08,1385.48,2145.64,2415.4,1910.2,4031984,4005682,2395615,2278621,34063,708661,2115159,2024390,35978412,36210103,1185000,1128000,2238947,2164790,-2095539,-2156134,2095539,2156134,-2021668,-422535,1106176,1028198,1285102,1202899,23500886,23363158,15293745,15492105,15366338,15080686,35407698,25422368,23151751,16409886,15066537,10881392,23342618,20268421,15262853,13083064,9932654,8675377,6592526,7972672,0.0,3798.9999999999873,0.0246479641646146,4838.699999999998,0.0809804275631904,7980.100000000001,0.0464763231575488,7761.300000000001,0.1699126213788986,0.1595284938812256,2.1,854.6999999999997,0.490993082523346,0.25
VRD33.2012,55.44,1.0,3.0,102.51530792236328,104.65234924316408,155.2174444580078,110.55091308593752,102.73970672607422,5.76,3.84,14.84,7.0,88.84,91.92,515.0,865.8,1286.52,2371.88,3180.0,2001.84,4578005,4696343,3330735,3575355,1320755,852313,2798204,2964937,40678956,41664424,1432000,1477000,2642717,2720074,-2041295,-2011494,2041295,2011494,-1463871,-1511478,1530357,1626748,1746467,1851138,26892034,27710442,15138889,15034630,17763545,18431077,36115042,37575919,23855808,24992913,13429643,13560202,20615828,23353756,13617795,15533310,7666147,8427782,5708377,6215086,0.0,3805.4999999999873,0.0246298760175704,4848.299999999998,0.0803498104214668,7976.700000000003,0.0464567355811595,7825.700000000003,0.1688466072082519,0.1560089290142059,2.1500000000000004,875.3000000000003,0.5207126736640929,0.3
VRD34.2012,0.0,1.0,2.0,101.97099479675292,103.75597854614256,155.5538862609863,107.83527183532716,102.81921699523926,3.890000000000001,3.890000000000001,4.0,6.0,94.0,94.89,608.34,1021.46,1539.04,2459.8,3371.82,2050.8,4494858,4233967,3152809,2821985,1230373,1066482,2673896,2435798,40073180,37066971,1486000,1426000,2683602,2556166,-2069717,-2004940,2069717,2004940,-1492988,-1509033,1523963,1402368,1727024,1590627,26331838,24673699,15227543,15007289,17292243,16441143,35569087,33440528,23358388,22282857,13508015,13553107,20560388,19914244,13502105,13269714,7808186,8071041,5780409,5955122,0.0,3799.3999999999855,0.024613119661808,4833.2999999999965,0.0812198668718338,7972.900000000005,0.0463211983442306,7768.200000000003,0.1710637211799621,0.1615029275417328,2.05,865.4000000000003,0.5294797420501709,0.2
VRD35.2012,0.0,1.0,1.0,100.76188301086424,101.47913070678707,128.86151000976562,103.05084625244145,100.85021476745608,63.78,53.89,2.890000000000001,2.890000000000001,39.0,56.89,636.45,1065.67,1646.14,2151.24,3349.71,3178.01,3245430,3307215,1669087,1433496,-1410805,-1920714,1531438,1331665,28239887,30241447,1083000,1013000,1948543,1884534,-1803636,-2066563,1803636,2066563,-1989851,-2200536,866176,717126,996830,835757,19602395,19882936,14401744,15215023,13611125,13067963,29344468,31104788,20375635,20443471,14969839,15643961,26045377,29338265,18084877,19282432,13286835,14755499,8875737,9432074,9.766513358044904e-07,3821.9999999999854,0.0246362201869487,4852.1,0.0795366987586021,7967.6,0.0466604046523571,7893.500000000003,0.1671574264764785,0.1504672914743423,2.0,893.2,0.5001060366630554,0.3
VRD36.2012,0.0,1.0,1.0,102.31482818603516,103.9706866455078,156.3953955078125,108.814817199707,102.57045837402345,39.92,23.0,10.92,2.92,67.84,82.68,865.76,1362.48,1977.36,2920.56,3881.52,3002.28,3730835,3799952,2281782,2359668,-399047,-67980,2026859,2087399,31801798,32430328,1314000,1569000,2312837,2578048,-1843369,-1860095,1843369,1860095,-1883182,-1391449,1194920,1373909,1355171,1519456,21892164,22259549,14518660,14572917,15078639,15274601,32056131,29455729,22079263,20212652,14642742,13232851,23713912,22566840,16333403,15485466,10832146,10138049,7397621,7661274,9.766513358044904e-07,3809.499999999985,0.0246142596006393,4847.7999999999965,0.0797392651438713,7964.3,0.0469272695481777,7887.500000000001,0.1661000698804855,0.1500937342643737,2.05,878.7000000000003,0.4958642721176148,0.3
VRD37.2012,11596.2,35.84,55.84,103.27257019042968,106.75662109375,149.24960815429688,111.2346646118164,105.24402404785155,28.68,35.28,35.76,37.92,56.0,41.92,469.12,822.24,1232.16,2387.36,2337.16,1708.2,5642252,5196620,5755877,4795738,2160229,2289093,4256961,3728714,51902621,45722175,1533000,1599000,2979785,2969543,-1823204,-1820697,1823204,1820697,416667,308642,2086585,2004498,2385039,2266238,35895270,31635598,14465090,14458809,24815103,21879809,33029279,29750451,22833787,20576003,9201569,9404106,23153153,19860192,16006228,13735704,6450196,6277799,7009887,6675594,0.0,3804.199999999985,0.0246453303843736,4838.199999999999,0.0811954885721206,7977.400000000002,0.045976310968399,7769.699999999999,0.1715050637722015,0.1626614183187484,1.975,857.3,0.4924855530261994,0.25
WEDO01.2012,4370.912,48.78,70.89,104.24967391967772,106.44717727661131,165.14528472900392,114.39808959960936,103.89481170654297,5.0,1.0,53.67,51.0,52.89,57.78,368.25,502.6800000000002,653.78,1911.57,2197.83,1212.27,6139753,5961872,8133379,7536035,2875595,2738589,5336032,5092175,53162581,50809464,1441000,1376000,2942017,2824302,-1195335,-1248826,1195335,1248826,-388226,-514933,2293214,2156601,2646586,2505712,41771082,39517340,12704391,12858420,32879248,30732657,45142385,43807651,35532899,34069234,10807090,11085678,23114091,22538434,18193782,17528152,5533515,5703429,5120264,5144862,0.0002663221384864,4663.2999999999765,0.0239512398838996,5020.699999999999,0.0427510105073452,7369.099999999998,0.0381283238530159,11452.9,0.0915376394987106,0.1002285778522491,5.8500000000000005,1744.1000000000006,0.4220772087574005,3.3000000000000003
