uid,site,date,zone,easting,northing,lattitude,longitude,datum,factor,count,north_sp01,north_l_sp01,north_d_sp01,north_sp02,north_l_sp02,north_d_sp02,north_sp03,north_l_sp03,north_d_sp03,north_sp04,north_l_sp04,north_d_sp04,north_sp05,north_l_sp05,north_d_sp05,north_sp06,north_l_sp06,north_d_sp06,north_sp07,north_l_sp07,north_d_sp07,north_sp08,north_l_sp08,north_d_sp08,north_sp09,north_l_sp09,north_d_sp09,north_sp10,north_l_sp10,north_d_sp10,north_sp11,north_l_sp11,north_d_sp11,cent_sp01,cent_l_sp01,cent_d_sp01,cent_sp02,cent_l_sp02,cent_d_sp02,cent_sp03,cent_l_sp03,cent_d_sp03,cent_sp04,cent_l_sp04,cent_d_sp04,cent_sp05,cent_l_sp05,cent_d_sp05,cent_sp06,cent_l_sp06,cent_d_sp06,cent_sp07,cent_l_sp07,cent_d_sp07,cent_sp08,cent_l_sp08,cent_d_sp08,cent_sp09,cent_l_sp09,cent_d_sp09,cent_sp10,cent_l_sp10,cent_d_sp10,cent_sp11,cent_l_sp11,cent_d_sp11,south_sp01,south_l_sp01,south_d_sp01,south_sp02,south_l_sp02,south_d_sp02,south_sp03,south_l_sp03,south_d_sp03,south_sp04,south_l_sp04,south_d_sp04,south_sp05,south_l_sp05,south_d_sp05,south_sp06,south_l_sp06,south_d_sp06,south_sp07,south_l_sp07,south_d_sp07,south_sp08,south_l_sp08,south_d_sp08,south_sp09,south_l_sp09,south_d_sp09,south_sp10,south_l_sp10,south_d_sp10,south_sp11,south_l_sp11,south_d_sp11,se_sp01,se_l_sp01,se_d_sp01,se_sp02,se_l_sp02,se_d_sp02,se_sp03,se_l_sp03,se_d_sp03,se_sp04,se_l_sp04,se_d_sp04,se_sp05,se_l_sp05,se_d_sp05,se_sp06,se_l_sp06,se_d_sp06,se_sp07,se_l_sp07,se_d_sp07,se_sp08,se_l_sp08,se_d_sp08,se_sp09,se_l_sp09,se_d_sp09,se_sp10,se_l_sp10,se_d_sp10,se_sp11,se_l_sp11,se_d_sp11,sw_sp01,sw_l_sp01,sw_d_sp01,sw_sp02,sw_l_sp02,sw_d_sp02,sw_sp03,sw_l_sp03,sw_d_sp03,sw_sp04,sw_l_sp04,sw_d_sp04,sw_sp05,sw_l_sp05,sw_d_sp05,sw_sp06,sw_l_sp06,sw_d_sp06,sw_sp07,sw_l_sp07,sw_d_sp07,sw_sp08,sw_l_sp08,sw_d_sp08,sw_sp09,sw_l_sp09,sw_d_sp09,sw_sp10,sw_l_sp10,sw_d_sp10,sw_sp11,sw_l_sp11,sw_d_sp11,ne_sp01,ne_l_sp01,ne_d_sp01,ne_sp02,ne_l_sp02,ne_d_sp02,ne_sp03,ne_l_sp03,ne_d_sp03,ne_sp04,ne_l_sp04,ne_d_sp04,ne_sp05,ne_l_sp05,ne_d_sp05,ne_sp06,ne_l_sp06,ne_d_sp06,ne_sp07,ne_l_sp07,ne_d_sp07,ne_sp08,ne_l_sp08,ne_d_sp08,ne_sp09,ne_l_sp09,ne_d_sp09,ne_sp10,ne_l_sp10,ne_d_sp10,ne_sp11,ne_l_sp11,ne_d_sp11,nw_sp01,nw_l_sp01,nw_d_sp01,nw_sp02,nw_l_sp02,nw_d_sp02,nw_sp03,nw_l_sp03,nw_d_sp03,nw_sp04,nw_l_sp04,nw_d_sp04,nw_sp05,nw_l_sp05,nw_d_sp05,nw_sp06,nw_l_sp06,nw_d_sp06,nw_sp07,nw_l_sp07,nw_d_sp07,nw_sp08,nw_l_sp08,nw_d_sp08,nw_sp09,nw_l_sp09,nw_d_sp09,nw_sp10,nw_l_sp10,nw_d_sp10,nw_sp11,nw_l_sp11,nw_d_sp11
,mlp06a,8/07/2013 11:12,53,586830,8090110,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,mlp07a,8/11/2013 12:21,53,579023,8097212,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,mlp08,5/10/2013 0:44,53,576922,8083390,,,,0.25,7,E. pruinosa,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E. pruinosa,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E. pruinosa,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E. pruinosa,11,1,Acacia sp,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,E. pruinosa,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E. pruinosa,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E. pruinosa,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,mlp10a,8/09/2013 7:51,53,522576,8080841,,,,0.25,7,E. microtheca,2,0,Corymbia opaca,8,0,Erythclophl,1,0,,,,,,,,,,,,,,,,,,,,,,,,,E. microtheca,2,2,Corymbia opaca,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Euc microtheca,9,3,Corymbia opaca,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,E. microtheca,9,3,Corymbia opaca,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,E. microtheca,5,3,Corymbia opaca,5,0,Erythclophl,0,2,,,,,,,,,,,,,,,,,,,,,,,,,E. microtheca,5,2,Corymbia opaca,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,E. microtheca,5,0,Corymbia opaca,6,0,Erythclophl,1,2,Heartleaf tree,1,0,,,,,,,,,,,,,,,,,,,,,
,mlp11a,8/10/2013 8:46,53,569064,8085851,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,mlp13,5/10/2013 0:44,53,557870,8101196,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,mlp14a,8/11/2013 10:00,53,572520,8099795,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,mlp15a,8/12/2013 7:45,53,568768,0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,mvl04a,1/01/2013 11:44,53,396156.3013,7294820.05,,,,0.1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,mvl05a,1/01/2013 16:15,53,384098.8705,7279759.683,,,,0.1,7,Acacia aneura,10,1,Grevillea striata,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,0,6,Grevillea striata,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,0,5,Acacia estrophiolata,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,58,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,0,14,Grevillea striata,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grevillea striata,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,mvl10a,9/17/2013,53,385504.538,7262065.325,,,,0.1,7,Acacia aneura,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,35,0,Acacia kempeana,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,6,9,Acacia kempeana,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,36,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,24,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,14,16,Acacia kempeana,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ubr01a,8/28/2013 9:04,53,425437.7971,7145107.686,,,,0.25,7,Acacia aneura,25,0,Acacia estrophiolata,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,6,5,Acacia estrophiolata,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,unr02a,8/27/2013 15:26,53,408427.4899,7138201.287,,,,0.1,7,Acacia aneura,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,5,0,Hakea lorea,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,58,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,57,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ubr03a,8/27/2013 13:06,53,388077.8453,7135201.7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ubr04a,8/27/2013 9:49,53,382415.4664,7145631.694,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ubr05a,8/26/2013 13:55,53,370927.5156,7161710.782,,,,0.1,7,Acacia caclcicola,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia calcicola,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia calcicola,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia calcicola,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia calcicola,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia calcicola,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ubr06a,8/29/2013 11:55,53,349317.0562,7160551.522,,,,0.1,7,Acacia aneura,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,35,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ubr07a,8/28/2013 14:20,53,360737.6405,7145671.037,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ubr08a,8/29/2013 9:16,53,347937,7145908,,,,0.1,7,Hakea lorea,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hakea lorea,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hakea lorea,2,0,Acacia aneura,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hakea lorea,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hakea lorea,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hakea lorea,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ubr10a,8/30/2013 12:21,53,309246.5928,7144561.706,,,,0.1,7,Acacia aneura,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ubr11a,8/30/2013 9:46,53,321258.4817,7142070.866,,,,0.1,7,Acacia aneura,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ubr12,8/29/2013 15:24,53,340363.5342,7146997.882,,,,0.1,7,Acacia aneura,4,3,Hakea lorea,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,4,1,Hakea lorea,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,6,4,Acacia kempeana,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,2,0,Hakea lorea,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,1,0,Hakea lorea,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,5,0,Hakea lorea,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,1,0,Hakea lorea,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,udl02a,10/07/2013,53,414955.7233,7386301.477,,,,0.1,7,Acacia kempeana,0,1,Hakea lorea,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iron wood,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acacia aneura,0,1,Corymbia opaca,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hakea lorea ,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corymbia opaca,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hakia loria,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ironwood,0,8,Corymbia opaca,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,udl12a,10/08/2013,53,430431.1764,7370556.468,,,,0.1,7,Ironwood,8,3,Hakea divaricata,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ironwood,1,1,Hakea divaricata,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ironwood,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ironwood,2,0,Hakea divaricata,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ironwood,3,1,Hakea divaricata,9,0,Acacia tetragonophylla,6,0,,,,,,,,,,,,,,,,,,,,,,,,,Ironwood,1,0,Hakea divaricata,9,0,Acacia tetragonophylla,2,0,,,,,,,,,,,,,,,,,,,,,,,,,Ironwood,4,1,Hakea divaricata,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
