site_name,visit_date,latitude,longitude,species,ba_m2ha,uid,datum,geometry,co_ef_nme,leaves,leaves_r2,twigs,bark,bark_r2,wood,wood_r2,branches,branches_r2,stems,stems_r2,agb,agb_r2,root,root_r2,tot_bm,c_leaves,c_twigs,c_bark,c_wood,c_branches,c_stems,c_agb,c_roots
NTAGFU0030,20120705,-14.1349,134.3778,Melaleuca viridiflora,0.166666666666667,35,gda94,POINT (134.3778 -14.1349),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,15.50000000000003,16.1666666666667,63.16666666666679,205.5000000000004,155.83333333333363,268.6666666666672,440.00000000000085,90.33333333333351
NTAGFU0030,20120705,-14.1349,134.3778,Petalostigma banksii,0.133333333333333,35,gda94,POINT (134.3778 -14.1349),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,12.399999999999968,12.933333333333302,50.5333333333332,164.39999999999958,124.66666666666636,214.9333333333328,351.9999999999991,72.26666666666648
NTAGFU0031,20120706,-14.12586,134.3867,Asteromyrtus symphyocarpa,0.6625,36,gda94,POINT (134.3867 -14.12586),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,61.6125,64.2625,251.0875,816.8625,619.4375,1067.95,1749.0,359.075
NTAGFU0031,20120706,-14.12586,134.3867,Calytrix exstipulata,0.32,36,gda94,POINT (134.3867 -14.12586),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,29.76,31.04,121.28,394.56,299.2,515.84,844.8000000000001,173.44
NTAGFU0031,20120706,-14.12586,134.3867,Corymbia dichromophloia,0.385714285714286,36,gda94,POINT (134.3867 -14.12586),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,35.8714285714286,37.41428571428574,146.1857142857144,475.58571428571463,360.6428571428574,621.771428571429,1018.285714285715,209.05714285714302
NTAGFU0031,20120706,-14.12586,134.3867,Melaleuca viridiflora,2.63125,36,gda94,POINT (134.3867 -14.12586),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,244.70625,255.23125000000002,997.24375,3244.33125,2460.21875,4241.575,6946.5,1426.1375
NTAGFU0032,20120707,-14.15062,134.3736,Acacia shirleyi,0.3,37,gda94,POINT (134.3736 -14.15062),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,27.9,29.099999999999998,113.7,369.9,280.5,483.59999999999997,792.0,162.6
NTAGFU0032,20120707,-14.15062,134.3736,Eucalyptus pruinosa,0.2,37,gda94,POINT (134.3736 -14.15062),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,18.6,19.400000000000002,75.8,246.60000000000002,187.0,322.40000000000003,528.0,108.4
NTAGFU0032,20120707,-14.15062,134.3736,Melaleuca stenostachya,0.875,37,gda94,POINT (134.3736 -14.15062),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,81.375,84.875,331.625,1078.875,818.125,1410.5,2310.0,474.25
NTAGFU0032,20120707,-14.15062,134.3736,Melaleuca viridiflora,0.3,37,gda94,POINT (134.3736 -14.15062),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,27.9,29.099999999999998,113.7,369.9,280.5,483.59999999999997,792.0,162.6
NTAGFU0032,20120707,-14.15062,134.3736,Petalostigma banksii,0.2375,37,gda94,POINT (134.3736 -14.15062),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,22.0875,23.037499999999998,90.0125,292.8375,222.0625,382.84999999999997,627.0,128.725
NTAGFU0033,20120708,-14.17696,134.3555,Acacia shirleyi,15.0,38,gda94,POINT (134.3555 -14.17696),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,1395.0,1455.0,5685.0,18495.0,14025.0,24180.0,39600.0,8130.0
NTAGFU0033,20120708,-14.17696,134.3555,Callitris columellaris,1.5,38,gda94,POINT (134.3555 -14.17696),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,139.5,145.5,568.5,1849.5,1402.5,2418.0,3960.0,813.0
NTAGFU0033,20120708,-14.17696,134.3555,Corymbia ferruginea,0.1,38,gda94,POINT (134.3555 -14.17696),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2
NTAGFU0033,20120708,-14.17696,134.3555,Eucalyptus leucophloia,1.5,38,gda94,POINT (134.3555 -14.17696),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,139.5,145.5,568.5,1849.5,1402.5,2418.0,3960.0,813.0
NTAGFU0033,20120708,-14.17696,134.3555,Petalostigma banksii,0.25,38,gda94,POINT (134.3555 -14.17696),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,23.25,24.25,94.75,308.25,233.75,403.0,660.0,135.5
NTAGFU0034,20120709,-14.06223,134.4216,Acacia holosericea,0.75,39,gda94,POINT (134.4216 -14.06223),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,69.75,72.75,284.25,924.75,701.25,1209.0,1980.0,406.5
NTAGFU0034,20120709,-14.06223,134.4216,Eucalyptus microtheca,5.15625,39,gda94,POINT (134.4216 -14.06223),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,479.53125,500.15625,1954.21875,6357.65625,4821.09375,8311.875,13612.5,2794.6875
NTAGFU0034,20120709,-14.06223,134.4216,Melaleuca viridiflora,1.075,39,gda94,POINT (134.4216 -14.06223),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,99.975,104.27499999999999,407.425,1325.475,1005.125,1732.8999999999999,2838.0,582.65
NTAGFU0035,20120710,-14.04786,134.4207,Acacia shirleyi,0.7,40,gda94,POINT (134.4207 -14.04786),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,65.1,67.89999999999999,265.3,863.0999999999999,654.5,1128.3999999999999,1847.9999999999998,379.4
NTAGFU0035,20120710,-14.04786,134.4207,Calytrix exstipulata,1.66666666666667,40,gda94,POINT (134.4207 -14.04786),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,155.0000000000003,161.666666666667,631.666666666668,2055.000000000004,1558.3333333333364,2686.666666666672,4400.000000000009,903.3333333333352
NTAGFU0035,20120710,-14.04786,134.4207,Corymbia bella,0.5,40,gda94,POINT (134.4207 -14.04786),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,46.5,48.5,189.5,616.5,467.5,806.0,1320.0,271.0
NTAGFU0035,20120710,-14.04786,134.4207,Eucalyptus microtheca,2.6875,40,gda94,POINT (134.4207 -14.04786),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,249.9375,260.6875,1018.5625,3313.6875,2512.8125,4332.25,7095.0,1456.625
NTAGFU0035,20120710,-14.04786,134.4207,Gardenia megasperma,0.2,40,gda94,POINT (134.4207 -14.04786),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,18.6,19.400000000000002,75.8,246.60000000000002,187.0,322.40000000000003,528.0,108.4
NTAGFU0035,20120710,-14.04786,134.4207,Melaleuca viridiflora,0.55,40,gda94,POINT (134.4207 -14.04786),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,51.150000000000006,53.35,208.45000000000002,678.1500000000001,514.25,886.6,1452.0000000000002,298.1
NTAGFU0035,20120710,-14.04786,134.4207,Petalostigma pubescens,0.2,40,gda94,POINT (134.4207 -14.04786),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,18.6,19.400000000000002,75.8,246.60000000000002,187.0,322.40000000000003,528.0,108.4
NTAGFU0036,20120711,-14.67457,133.863,Acacia shirleyi,8.22222222222222,41,gda94,POINT (133.863 -14.67457),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,764.6666666666664,797.5555555555553,3116.2222222222213,10137.999999999996,7687.777777777776,13254.222222222219,21706.66666666666,4456.444444444443
NTAGFU0036,20120711,-14.67457,133.863,Alphitonia,0.2,41,gda94,POINT (133.863 -14.67457),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,18.6,19.400000000000002,75.8,246.60000000000002,187.0,322.40000000000003,528.0,108.4
NTAGFU0036,20120711,-14.67457,133.863,Eucalyptus leucophloia,0.788888888888889,41,gda94,POINT (133.863 -14.67457),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,73.36666666666667,76.52222222222223,298.98888888888894,972.7000000000002,737.6111111111112,1271.688888888889,2082.666666666667,427.57777777777784
NTAGFU0036,20120711,-14.67457,133.863,Grevillea striata,0.2,41,gda94,POINT (133.863 -14.67457),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,18.6,19.400000000000002,75.8,246.60000000000002,187.0,322.40000000000003,528.0,108.4
NTAGFU0036,20120711,-14.67457,133.863,Terminalia canescens,0.2,41,gda94,POINT (133.863 -14.67457),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,18.6,19.400000000000002,75.8,246.60000000000002,187.0,322.40000000000003,528.0,108.4
NTAGFU0037,20120712,-14.67367,133.8924,Atalaya hemiglauca,0.541666666666667,42,gda94,POINT (133.8924 -14.67367),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,50.37500000000003,52.54166666666669,205.29166666666677,667.8750000000003,506.4583333333336,873.1666666666672,1430.0000000000007,293.5833333333335
NTAGFU0037,20120712,-14.67367,133.8924,Casuarina,0.5,42,gda94,POINT (133.8924 -14.67367),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,46.5,48.5,189.5,616.5,467.5,806.0,1320.0,271.0
NTAGFU0037,20120712,-14.67367,133.8924,Cathormion umbellatum,0.55,42,gda94,POINT (133.8924 -14.67367),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,51.150000000000006,53.35,208.45000000000002,678.1500000000001,514.25,886.6,1452.0000000000002,298.1
NTAGFU0037,20120712,-14.67367,133.8924,Eucalyptus microtheca,2.47222222222222,42,gda94,POINT (133.8924 -14.67367),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,229.91666666666646,239.80555555555534,936.9722222222214,3048.2499999999973,2311.527777777776,3985.222222222219,6526.6666666666615,1339.9444444444432
NTAGFU0037,20120712,-14.67367,133.8924,Excoecaria parvifolia,3.77777777777778,42,gda94,POINT (133.8924 -14.67367),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,351.33333333333354,366.4444444444446,1431.7777777777785,4658.000000000003,3532.222222222224,6089.777777777781,9973.33333333334,2047.5555555555568
NTAGFU0037,20120712,-14.67367,133.8924,Grevillea striata,0.1,42,gda94,POINT (133.8924 -14.67367),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2
NTAGFU0038,20120712,-14.68998,133.8937,Acacia shirleyi,12.5555555555556,43,gda94,POINT (133.8937 -14.68998),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,1167.6666666666708,1217.8888888888932,4758.555555555572,15481.000000000055,11739.444444444485,20239.555555555628,33146.66666666678,6805.111111111135
NTAGFU0038,20120712,-14.68998,133.8937,Eucalyptus leucophloia,1.83333333333333,43,gda94,POINT (133.8937 -14.68998),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,170.4999999999997,177.833333333333,694.833333333332,2260.499999999996,1714.1666666666636,2955.333333333328,4839.999999999991,993.6666666666648
NTAGFU0038,20120712,-14.68998,133.8937,Grevillea striata,0.75,43,gda94,POINT (133.8937 -14.68998),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,69.75,72.75,284.25,924.75,701.25,1209.0,1980.0,406.5
NTAGFU0038,20120712,-14.68998,133.8937,Petalostigma banksii,0.6,43,gda94,POINT (133.8937 -14.68998),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,55.8,58.199999999999996,227.4,739.8,561.0,967.1999999999999,1584.0,325.2
NTAGFU0039,20120714,-14.6768,133.8823,Brachychiton megaphyllus,0.1,44,gda94,POINT (133.8823 -14.6768),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2
NTAGFU0039,20120714,-14.6768,133.8823,Corymbia terminalis,0.75,44,gda94,POINT (133.8823 -14.6768),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,69.75,72.75,284.25,924.75,701.25,1209.0,1980.0,406.5
NTAGFU0039,20120714,-14.6768,133.8823,Eucalyptus leucophloia,0.75,44,gda94,POINT (133.8823 -14.6768),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,69.75,72.75,284.25,924.75,701.25,1209.0,1980.0,406.5
NTAGFU0039,20120714,-14.6768,133.8823,Eucalyptus pruinosa,2.8125,44,gda94,POINT (133.8823 -14.6768),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,261.5625,272.8125,1065.9375,3467.8125,2629.6875,4533.75,7425.0,1524.375
NTAGFU0039,20120714,-14.6768,133.8823,Petalostigma banksii,0.5,44,gda94,POINT (133.8823 -14.6768),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,46.5,48.5,189.5,616.5,467.5,806.0,1320.0,271.0
NTAGFU0039,20120714,-14.6768,133.8823,Terminalia canescens,0.5,44,gda94,POINT (133.8823 -14.6768),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,46.5,48.5,189.5,616.5,467.5,806.0,1320.0,271.0
NTAGFU0039,20120714,-14.6768,133.8823,Terminalia platyptera,0.333333333333333,44,gda94,POINT (133.8823 -14.6768),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,30.999999999999968,32.3333333333333,126.3333333333332,410.99999999999955,311.66666666666634,537.3333333333328,879.9999999999991,180.6666666666665
NTAGFU0040,20120715,-14.67371,133.8448,Acacia dimidiata,1.7375,45,gda94,POINT (133.8448 -14.67371),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,161.5875,168.5375,658.5125,2142.3375,1624.5625,2800.85,4587.0,941.725
NTAGFU0040,20120715,-14.67371,133.8448,Corymbia bella,0.75,45,gda94,POINT (133.8448 -14.67371),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,69.75,72.75,284.25,924.75,701.25,1209.0,1980.0,406.5
NTAGFU0040,20120715,-14.67371,133.8448,Eucalyptus tectifica,1.484375,45,gda94,POINT (133.8448 -14.67371),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,138.046875,143.984375,562.578125,1830.234375,1387.890625,2392.8125,3918.75,804.53125
NTAGFU0040,20120715,-14.67371,133.8448,Petalostigma banksii,0.916666666666667,45,gda94,POINT (133.8448 -14.67371),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,85.25000000000003,88.9166666666667,347.4166666666668,1130.2500000000005,857.0833333333336,1477.6666666666672,2420.000000000001,496.8333333333335
NTAGFU0040,20120715,-14.67371,133.8448,Terminalia platyptera,0.708333333333333,45,gda94,POINT (133.8448 -14.67371),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,65.87499999999997,68.7083333333333,268.4583333333332,873.3749999999997,662.2916666666664,1141.8333333333328,1869.9999999999993,383.9166666666665
NTAGFU0041,20160502,-14.77999,132.8915,Brachychiton paradoxus,0.928571428571429,46,gda94,POINT (132.8915 -14.77999),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,86.3571428571429,90.07142857142861,351.9285714285716,1144.928571428572,868.2142857142861,1496.8571428571436,2451.4285714285725,503.28571428571456
NTAGFU0041,20160502,-14.77999,132.8915,Corymbia,0.721428571428571,46,gda94,POINT (132.8915 -14.77999),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,67.0928571428571,69.97857142857139,273.4214285714284,889.521428571428,674.5357142857139,1162.9428571428564,1904.5714285714273,391.01428571428545
NTAGFU0041,20160502,-14.77999,132.8915,Erythrophleum chlorostachys,2.25,46,gda94,POINT (132.8915 -14.77999),Erch,154.0,0.75,160.0,401.0,0.95,1044.0,0.92,814.0,0.62,1445.0,0.93,2413.0,0.82,542.0,0.57,2955.0,346.5,360.0,902.25,2349.0,1831.5,3251.25,5429.25,1219.5
NTAGFU0041,20160502,-14.77999,132.8915,Eucalyptus tectifica,4.46428571428571,46,gda94,POINT (132.8915 -14.77999),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,415.17857142857105,433.0357142857139,1691.9642857142842,5504.464285714281,4174.107142857139,7196.428571428564,11785.714285714274,2419.6428571428546
NTAMGD0001,20140313,-20.02302,137.3271,Acacia georginae,4.46666666666667,47,gda94,POINT (137.3271 -20.02302),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,415.4000000000003,433.26666666666705,1692.8666666666682,5507.400000000004,4176.333333333337,7200.266666666673,11792.00000000001,2420.933333333335
NTAMGD0002,20140312,-20.02464,137.3258,No basal,0.0,48,gda94,POINT (137.3258 -20.02464),Nobsl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTAMGD0003,20160428,-17.35821,133.4389,Corymbia dichromophloia,1.63888888888889,49,gda94,POINT (133.4389 -17.35821),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,152.41666666666677,158.9722222222223,621.1388888888893,2020.7500000000014,1532.361111111112,2641.8888888888905,4326.66666666667,888.2777777777784
NTAMGD0003,20160428,-17.35821,133.4389,Corymbia terminalis,0.675,49,gda94,POINT (133.4389 -17.35821),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,62.775000000000006,65.47500000000001,255.82500000000002,832.2750000000001,631.125,1088.1000000000001,1782.0000000000002,365.85
NTAMGD0004,20160429,-17.52132,133.5235,No basal,0.0,50,gda94,POINT (133.5235 -17.52132),Nobsl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTAMGD0005,20160429,-17.45585,133.4836,Acacia gonoclada,0.7,51,gda94,POINT (133.4836 -17.45585),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,65.1,67.89999999999999,265.3,863.0999999999999,654.5,1128.3999999999999,1847.9999999999998,379.4
NTAMGD0005,20160429,-17.45585,133.4836,Corymbia setosa,2.95625,51,gda94,POINT (133.4836 -17.45585),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,274.93125,286.75624999999997,1120.41875,3645.0562499999996,2764.09375,4765.474999999999,7804.499999999999,1602.2875
NTAMGD0005,20160429,-17.45585,133.4836,Grevillea refracta,0.3,51,gda94,POINT (133.4836 -17.45585),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,27.9,29.099999999999998,113.7,369.9,280.5,483.59999999999997,792.0,162.6
NTAPCK0001,20160504,-12.67578,132.8181,Corymbia porrecta,0.875,52,gda94,POINT (132.8181 -12.67578),Eupo,73.0,0.85,76.0,326.0,0.98,1289.0,0.98,619.0,0.96,1616.0,0.9,2308.0,0.98,542.0,0.57,2850.0,63.875,66.5,285.25,1127.875,541.625,1414.0,2019.5,474.25
NTAPCK0001,20160504,-12.67578,132.8181,Erythrophleum chlorostachys,0.6,52,gda94,POINT (132.8181 -12.67578),Erch,154.0,0.75,160.0,401.0,0.95,1044.0,0.92,814.0,0.62,1445.0,0.93,2413.0,0.82,542.0,0.57,2955.0,92.39999999999999,96.0,240.6,626.4,488.4,867.0,1447.8,325.2
NTAPCK0001,20160504,-12.67578,132.8181,Eucalyptus miniata,3.25,52,gda94,POINT (132.8181 -12.67578),Eumi,50.0,0.96,52.0,218.0,0.92,1829.0,0.95,375.0,0.79,2047.0,0.96,2472.0,0.96,542.0,0.57,3014.0,162.5,169.0,708.5,5944.25,1218.75,6652.75,8034.0,1761.5
NTAPCK0001,20160504,-12.67578,132.8181,Eucalyptus tetrodonta,1.75,52,gda94,POINT (132.8181 -12.67578),Eute,122.0,0.84,127.0,341.0,0.99,2161.0,0.93,799.0,0.85,2502.0,0.95,3403.0,0.97,542.0,0.57,3945.0,213.5,222.25,596.75,3781.75,1398.25,4378.5,5955.25,948.5
NTAPCK0001,20160504,-12.67578,132.8181,Livistona humilis,0.333333333333333,52,gda94,POINT (132.8181 -12.67578),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,30.999999999999968,32.3333333333333,126.3333333333332,410.99999999999955,311.66666666666634,537.3333333333328,879.9999999999991,180.6666666666665
NTAPCK0002,20160505,-12.82043,132.7935,Brachychiton megaphyllus,0.5,53,gda94,POINT (132.7935 -12.82043),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,46.5,48.5,189.5,616.5,467.5,806.0,1320.0,271.0
NTAPCK0002,20160505,-12.82043,132.7935,Corymbia,1.57142857142857,53,gda94,POINT (132.7935 -12.82043),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,146.14285714285703,152.4285714285713,595.5714285714281,1937.5714285714268,1469.285714285713,2533.142857142855,4148.571428571425,851.714285714285
NTAPCK0002,20160505,-12.82043,132.7935,Erythrophleum chlorostachys,1.5,53,gda94,POINT (132.7935 -12.82043),Erch,154.0,0.75,160.0,401.0,0.95,1044.0,0.92,814.0,0.62,1445.0,0.93,2413.0,0.82,542.0,0.57,2955.0,231.0,240.0,601.5,1566.0,1221.0,2167.5,3619.5,813.0
NTAPCK0002,20160505,-12.82043,132.7935,Eucalyptus miniata,2.36111111111111,53,gda94,POINT (132.7935 -12.82043),Eumi,50.0,0.96,52.0,218.0,0.92,1829.0,0.95,375.0,0.79,2047.0,0.96,2472.0,0.96,542.0,0.57,3014.0,118.05555555555549,122.77777777777771,514.722222222222,4318.47222222222,885.4166666666662,4833.194444444442,5836.666666666663,1279.7222222222215
NTAPCK0002,20160505,-12.82043,132.7935,Eucalyptus tetrodonta,3.5,53,gda94,POINT (132.7935 -12.82043),Eute,122.0,0.84,127.0,341.0,0.99,2161.0,0.93,799.0,0.85,2502.0,0.95,3403.0,0.97,542.0,0.57,3945.0,427.0,444.5,1193.5,7563.5,2796.5,8757.0,11910.5,1897.0
NTAPCK0002,20160505,-12.82043,132.7935,Livistona humilis,2.0,53,gda94,POINT (132.7935 -12.82043),Tefe,93.0,0.89,97.0,379.0,0.92,1233.0,0.92,935.0,0.83,1612.0,0.92,2640.0,0.91,542.0,0.57,3182.0,186.0,194.0,758.0,2466.0,1870.0,3224.0,5280.0,1084.0
