species,alive,dead,alv_prop,ded_prop,total_prop,site,uid,date,factor,loc_count,geometry,lon_gda94,lat_gda94,count,avg_alive,avg_dead,avg_total,cor_av_liv,cor_av_ded,cor_av_tot,co_ef_nme,leaves,leaves_r2,twigs,bark,bark_r2,wood,wood_r2,branches,branches_r2,stems,stems_r2,agb,agb_r2,root,root_r2,tot_bm,total_alv_ba,total_ded_ba,total_ba,c_leaves,c_twigs,c_bark,c_wood,c_branches,c_stems,c_agb,c_roots
Terminalia volucris,3.0,0.0,1.6666666666666667,0.0,1.4084507042253522,amg08,30,20120622,0.75,7.0,POINT (134.0887000869861 -16.56930581154833),134.08870008698605,-16.569305811548332,7.0,25.714285714285715,4.714285714285714,30.428571428571427,19.285714285714285,3.5357142857142856,22.82142857142857,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.32142857142857145,0.0,0.32142857142857145,29.892857142857146,31.17857142857143,121.82142857142858,396.3214285714286,300.53571428571433,518.1428571428572,848.5714285714287,174.21428571428572
Acacia sp.,2.0,0.0,1.4184397163120568,0.0,1.282051282051282,amg10,32,20120622,0.1,7.0,POINT (134.1876887644216 -16.41557846738749),134.1876887644216,-16.41557846738749,7.0,20.142857142857142,2.142857142857143,22.285714285714285,2.0142857142857142,0.2142857142857143,2.2285714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.02857142857142857,0.0,0.02857142857142857,2.657142857142857,2.7714285714285714,10.828571428571427,35.22857142857143,26.71428571428571,46.05714285714286,75.42857142857143,15.485714285714286
Brachychiton sp.,2.0,0.0,1.4184397163120568,0.0,1.282051282051282,amg10,32,20120622,0.1,7.0,POINT (134.1876887644216 -16.41557846738749),134.1876887644216,-16.41557846738749,7.0,20.142857142857142,2.142857142857143,22.285714285714285,2.0142857142857142,0.2142857142857143,2.2285714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.02857142857142857,0.0,0.02857142857142857,2.657142857142857,2.7714285714285714,10.828571428571427,35.22857142857143,26.71428571428571,46.05714285714286,75.42857142857143,15.485714285714286
Dodonaea physocarpa,2.0,0.0,1.4184397163120568,0.0,1.282051282051282,amg10,32,20120622,0.1,7.0,POINT (134.1876887644216 -16.41557846738749),134.1876887644216,-16.41557846738749,7.0,20.142857142857142,2.142857142857143,22.285714285714285,2.0142857142857142,0.2142857142857143,2.2285714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.02857142857142857,0.0,0.02857142857142857,2.657142857142857,2.7714285714285714,10.828571428571427,35.22857142857143,26.71428571428571,46.05714285714286,75.42857142857143,15.485714285714286
E. chlorostachys,28.0,4.0,19.858156028368796,26.666666666666668,20.51282051282051,amg10,32,20120622,0.1,7.0,POINT (134.1876887644216 -16.41557846738749),134.1876887644216,-16.41557846738749,7.0,20.142857142857142,2.142857142857143,22.285714285714285,2.0142857142857142,0.2142857142857143,2.2285714285714286,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,0.4,0.057142857142857155,0.45714285714285713,70.39999999999999,73.14285714285714,183.31428571428572,477.25714285714287,372.1142857142857,660.5714285714286,1103.0857142857142,247.77142857142857
Eucalyptus chlorophylla,73.0,11.0,51.77304964539007,73.33333333333333,53.84615384615385,amg10,32,20120622,0.1,7.0,POINT (134.1876887644216 -16.41557846738749),134.1876887644216,-16.41557846738749,7.0,20.142857142857142,2.142857142857143,22.285714285714285,2.0142857142857142,0.2142857142857143,2.2285714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,1.0428571428571427,0.15714285714285714,1.2,111.6,116.39999999999999,454.8,1479.6,1122.0,1934.3999999999999,3168.0,650.4
Eucalyptus pruinosa,23.0,0.0,16.312056737588655,0.0,14.743589743589745,amg10,32,20120622,0.1,7.0,POINT (134.1876887644216 -16.41557846738749),134.1876887644216,-16.41557846738749,7.0,20.142857142857142,2.142857142857143,22.285714285714285,2.0142857142857142,0.2142857142857143,2.2285714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.3285714285714286,0.0,0.3285714285714286,30.55714285714286,31.871428571428577,124.52857142857145,405.1285714285715,307.2142857142858,529.657142857143,867.4285714285716,178.08571428571432
Macropteranthes kekwickii,2.0,0.0,1.4184397163120568,0.0,1.282051282051282,amg10,32,20120622,0.1,7.0,POINT (134.1876887644216 -16.41557846738749),134.1876887644216,-16.41557846738749,7.0,20.142857142857142,2.142857142857143,22.285714285714285,2.0142857142857142,0.2142857142857143,2.2285714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.02857142857142857,0.0,0.02857142857142857,2.657142857142857,2.7714285714285714,10.828571428571427,35.22857142857143,26.71428571428571,46.05714285714286,75.42857142857143,15.485714285714286
Terminalia canescens,6.0,0.0,4.25531914893617,0.0,3.8461538461538463,amg10,32,20120622,0.1,7.0,POINT (134.1876887644216 -16.41557846738749),134.1876887644216,-16.41557846738749,7.0,20.142857142857142,2.142857142857143,22.285714285714285,2.0142857142857142,0.2142857142857143,2.2285714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.08571428571428572,0.0,0.08571428571428572,7.9714285714285715,8.314285714285715,32.48571428571429,105.68571428571428,80.14285714285714,138.17142857142858,226.28571428571428,46.457142857142856
dead,3.0,0.0,2.127659574468085,0.0,1.9230769230769231,amg10,32,20120622,0.1,7.0,POINT (134.1876887644216 -16.41557846738749),134.1876887644216,-16.41557846738749,7.0,20.142857142857142,2.142857142857143,22.285714285714285,2.0142857142857142,0.2142857142857143,2.2285714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.04285714285714286,0.0,0.04285714285714286,3.9857142857142858,4.1571428571428575,16.242857142857144,52.84285714285714,40.07142857142857,69.08571428571429,113.14285714285714,23.228571428571428
Eucalyptus microtheca,36.0,0.0,100.0,,100.0,ant03,39,20120624,0.1,7.0,POINT (135.058012624136 -18.24022133701147),135.058012624136,-18.240221337011473,7.0,5.142857142857143,0.0,5.142857142857143,0.5142857142857143,0.0,0.5142857142857143,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.5142857142857143,,0.5142857142857143,47.828571428571436,49.88571428571429,194.91428571428574,634.1142857142858,480.8571428571429,829.0285714285716,1357.7142857142858,278.7428571428572
Excoecaria parvifolia,38.0,3.0,100.0,100.0,100.0,barkely07,48,20111027,0.25,7.0,POINT (135.609309515743 -18.08531564548007),135.60930951574304,-18.08531564548007,7.0,5.428571428571429,0.42857142857142855,5.857142857142857,1.3571428571428572,0.10714285714285714,1.4642857142857142,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,1.3571428571428572,0.10714285714285714,1.4642857142857142,136.17857142857142,142.03571428571428,554.9642857142857,1805.4642857142856,1369.1071428571427,2360.428571428571,3865.7142857142853,793.6428571428571
Acacia stenophylla,10.0,2.0,6.0606060606060606,9.523809523809524,6.451612903225806,nc01,88,20130414,0.25,7.0,POINT (132.6864534999178 -23.14929813110095),132.6864534999178,-23.149298131100952,7.0,23.571428571428573,3.0,26.571428571428573,5.892857142857143,0.75,6.642857142857143,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.35714285714285715,0.07142857142857142,0.42857142857142855,39.857142857142854,41.57142857142857,162.42857142857142,528.4285714285714,400.71428571428567,690.8571428571428,1131.4285714285713,232.28571428571428
Eucalyptus microtheca,95.0,9.0,57.57575757575758,42.857142857142854,55.91397849462365,nc01,88,20130414,0.25,7.0,POINT (132.6864534999178 -23.14929813110095),132.6864534999178,-23.149298131100952,7.0,23.571428571428573,3.0,26.571428571428573,5.892857142857143,0.75,6.642857142857143,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,3.3928571428571432,0.3214285714285714,3.714285714285714,345.4285714285714,360.2857142857143,1407.7142857142856,4579.714285714285,3472.8571428571427,5987.428571428571,9805.714285714284,2013.1428571428569
Exocarpos parvifolia,60.0,10.0,36.36363636363637,47.61904761904761,37.634408602150536,nc01,88,20130414,0.25,7.0,POINT (132.6864534999178 -23.14929813110095),132.6864534999178,-23.149298131100952,7.0,23.571428571428573,3.0,26.571428571428573,5.892857142857143,0.75,6.642857142857143,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,2.1428571428571432,0.3571428571428571,2.5,232.5,242.5,947.5,3082.5,2337.5,4030.0,6600.0,1355.0
Eucalyptus microtheca,70.0,2.0,53.43511450381679,28.57142857142857,52.17391304347826,nc02,89,20130414,0.25,7.0,POINT (133.4097638624726 -17.35382382822151),133.40976386247263,-17.353823828221515,7.0,18.714285714285715,1.0,19.714285714285715,4.678571428571429,0.25,4.928571428571429,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,2.5,0.07142857142857142,2.5714285714285716,239.14285714285717,249.42857142857144,974.5714285714287,3170.571428571429,2404.2857142857147,4145.142857142858,6788.571428571429,1393.7142857142858
Excoecaria sp.,27.0,5.0,20.610687022900763,71.42857142857143,23.18840579710145,nc02,89,20130414,0.25,7.0,POINT (133.4097638624726 -17.35382382822151),133.40976386247263,-17.353823828221515,7.0,18.714285714285715,1.0,19.714285714285715,4.678571428571429,0.25,4.928571428571429,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.9642857142857143,0.17857142857142858,1.142857142857143,106.2857142857143,110.85714285714288,433.1428571428572,1409.1428571428573,1068.5714285714287,1842.2857142857144,3017.1428571428573,619.4285714285716
Lysiphyllum cunninghamii,31.0,0.0,23.66412213740458,0.0,22.463768115942027,nc02,89,20130414,0.25,7.0,POINT (133.4097638624726 -17.35382382822151),133.40976386247263,-17.353823828221515,7.0,18.714285714285715,1.0,19.714285714285715,4.678571428571429,0.25,4.928571428571429,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,1.1071428571428572,0.0,1.107142857142857,102.9642857142857,107.39285714285712,419.6071428571428,1365.1071428571427,1035.1785714285713,1784.7142857142856,2922.8571428571427,600.0714285714284
P. careya,3.0,0.0,2.2900763358778624,0.0,2.1739130434782608,nc02,89,20130414,0.25,7.0,POINT (133.4097638624726 -17.35382382822151),133.40976386247263,-17.353823828221515,7.0,18.714285714285715,1.0,19.714285714285715,4.678571428571429,0.25,4.928571428571429,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.10714285714285714,0.0,0.10714285714285714,9.964285714285714,10.392857142857142,40.607142857142854,132.10714285714286,100.17857142857142,172.7142857142857,282.85714285714283,58.07142857142857
Eucalyptus microtheca,137.0,20.0,79.1907514450867,90.9090909090909,80.51282051282051,nc03,90,20130414,0.1,7.0,POINT (133.4185896673013 -17.36593027390538),133.41858966730132,-17.365930273905384,7.0,24.714285714285715,3.142857142857143,27.857142857142858,2.4714285714285715,0.3142857142857143,2.785714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,1.9571428571428573,0.2857142857142857,2.242857142857143,208.5857142857143,217.55714285714285,850.0428571428572,2765.442857142857,2097.0714285714284,3615.4857142857145,5921.142857142857,1215.6285714285714
Excoecaria parvifolia,29.0,2.0,16.76300578034682,9.090909090909092,15.897435897435896,nc03,90,20130414,0.1,7.0,POINT (133.4185896673013 -17.36593027390538),133.41858966730132,-17.365930273905384,7.0,24.714285714285715,3.142857142857143,27.857142857142858,2.4714285714285715,0.3142857142857143,2.785714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.4142857142857143,0.02857142857142857,0.44285714285714284,41.18571428571428,42.957142857142856,167.84285714285713,546.0428571428571,414.07142857142856,713.8857142857142,1169.142857142857,240.0285714285714
Exocoecaria parvifolia,7.0,0.0,4.046242774566474,0.0,3.5897435897435894,nc03,90,20130414,0.1,7.0,POINT (133.4185896673013 -17.36593027390538),133.41858966730132,-17.365930273905384,7.0,24.714285714285715,3.142857142857143,27.857142857142858,2.4714285714285715,0.3142857142857143,2.785714285714286,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.10000000000000002,0.0,0.1,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2
Brachychiton diversifolius,4.0,0.0,1.8867924528301887,0.0,1.5037593984962405,lim01,91,20120529,0.1,7.0,POINT (135.7442136556169 -16.31385667595235),135.74421365561693,-16.313856675952348,7.0,30.285714285714285,7.714285714285714,38.0,3.0285714285714285,0.7714285714285715,3.8000000000000003,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.05714285714285714,0.0,0.05714285714285714,5.314285714285714,5.542857142857143,21.657142857142855,70.45714285714286,53.42857142857142,92.11428571428571,150.85714285714286,30.97142857142857
Carissa lanceolata,2.0,0.0,0.9433962264150944,0.0,0.7518796992481203,lim01,91,20120529,0.1,7.0,POINT (135.7442136556169 -16.31385667595235),135.74421365561693,-16.313856675952348,7.0,30.285714285714285,7.714285714285714,38.0,3.0285714285714285,0.7714285714285715,3.8000000000000003,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.02857142857142857,0.0,0.02857142857142857,2.657142857142857,2.7714285714285714,10.828571428571427,35.22857142857143,26.71428571428571,46.05714285714286,75.42857142857143,15.485714285714286
Corymbia terminalis,6.0,0.0,2.8301886792452833,0.0,2.2556390977443606,lim01,91,20120529,0.1,7.0,POINT (135.7442136556169 -16.31385667595235),135.74421365561693,-16.313856675952348,7.0,30.285714285714285,7.714285714285714,38.0,3.0285714285714285,0.7714285714285715,3.8000000000000003,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.08571428571428572,0.0,0.08571428571428572,7.9714285714285715,8.314285714285715,32.48571428571429,105.68571428571428,80.14285714285714,138.17142857142858,226.28571428571428,46.457142857142856
E. chlorostachys,27.0,0.0,12.735849056603774,0.0,10.150375939849624,lim01,91,20120529,0.1,7.0,POINT (135.7442136556169 -16.31385667595235),135.74421365561693,-16.313856675952348,7.0,30.285714285714285,7.714285714285714,38.0,3.0285714285714285,0.7714285714285715,3.8000000000000003,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,0.3857142857142857,0.0,0.3857142857142858,59.40000000000001,61.71428571428572,154.6714285714286,402.68571428571437,313.97142857142865,557.357142857143,930.7285714285716,209.0571428571429
Erythroxylum ellipticum,1.0,0.0,0.4716981132075472,0.0,0.37593984962406013,lim01,91,20120529,0.1,7.0,POINT (135.7442136556169 -16.31385667595235),135.74421365561693,-16.313856675952348,7.0,30.285714285714285,7.714285714285714,38.0,3.0285714285714285,0.7714285714285715,3.8000000000000003,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.014285714285714285,0.0,0.014285714285714285,1.3285714285714285,1.3857142857142857,5.414285714285714,17.614285714285714,13.357142857142856,23.02857142857143,37.714285714285715,7.742857142857143
Eucalyptus leucophloia,147.0,54.0,69.33962264150944,100.0,75.56390977443608,lim01,91,20120529,0.1,7.0,POINT (135.7442136556169 -16.31385667595235),135.74421365561693,-16.313856675952348,7.0,30.285714285714285,7.714285714285714,38.0,3.0285714285714285,0.7714285714285715,3.8000000000000003,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,2.1,0.7714285714285716,2.871428571428572,267.0428571428572,278.52857142857147,1088.2714285714287,3540.471428571429,2684.7857142857147,4628.742857142858,7580.571428571429,1556.314285714286
Eucalyptus tectifica,12.0,0.0,5.660377358490567,0.0,4.511278195488721,lim01,91,20120529,0.1,7.0,POINT (135.7442136556169 -16.31385667595235),135.74421365561693,-16.313856675952348,7.0,30.285714285714285,7.714285714285714,38.0,3.0285714285714285,0.7714285714285715,3.8000000000000003,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.17142857142857143,0.0,0.17142857142857143,15.942857142857143,16.62857142857143,64.97142857142858,211.37142857142857,160.28571428571428,276.34285714285716,452.57142857142856,92.91428571428571
Lysiphyllum cunninghamii,10.0,0.0,4.716981132075472,0.0,3.7593984962406015,lim01,91,20120529,0.1,7.0,POINT (135.7442136556169 -16.31385667595235),135.74421365561693,-16.313856675952348,7.0,30.285714285714285,7.714285714285714,38.0,3.0285714285714285,0.7714285714285715,3.8000000000000003,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.14285714285714288,0.0,0.14285714285714288,13.285714285714288,13.85714285714286,54.14285714285715,176.14285714285717,133.57142857142858,230.2857142857143,377.14285714285717,77.42857142857144
P. pubescens,2.0,0.0,0.9433962264150944,0.0,0.7518796992481203,lim01,91,20120529,0.1,7.0,POINT (135.7442136556169 -16.31385667595235),135.74421365561693,-16.313856675952348,7.0,30.285714285714285,7.714285714285714,38.0,3.0285714285714285,0.7714285714285715,3.8000000000000003,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.02857142857142857,0.0,0.02857142857142857,2.657142857142857,2.7714285714285714,10.828571428571427,35.22857142857143,26.71428571428571,46.05714285714286,75.42857142857143,15.485714285714286
Terminalia canescens,1.0,0.0,0.4716981132075472,0.0,0.37593984962406013,lim01,91,20120529,0.1,7.0,POINT (135.7442136556169 -16.31385667595235),135.74421365561693,-16.313856675952348,7.0,30.285714285714285,7.714285714285714,38.0,3.0285714285714285,0.7714285714285715,3.8000000000000003,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.014285714285714285,0.0,0.014285714285714285,1.3285714285714285,1.3857142857142857,5.414285714285714,17.614285714285714,13.357142857142856,23.02857142857143,37.714285714285715,7.742857142857143
Bauhinia cunninghamii,3.0,0.0,1.7964071856287425,0.0,1.675977653631285,lim03,93,20120530,0.25,7.0,POINT (135.6878443930331 -16.45019223373671),135.68784439303315,-16.450192233736708,7.0,23.857142857142858,1.7142857142857142,25.571428571428573,5.964285714285714,0.42857142857142855,6.392857142857143,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.10714285714285714,0.0,0.10714285714285715,9.964285714285715,10.392857142857144,40.60714285714286,132.10714285714286,100.17857142857143,172.71428571428572,282.8571428571429,58.07142857142858
Corymbia terminalis,19.0,1.0,11.377245508982035,8.333333333333332,11.1731843575419,lim03,93,20120530,0.25,7.0,POINT (135.6878443930331 -16.45019223373671),135.68784439303315,-16.450192233736708,7.0,23.857142857142858,1.7142857142857142,25.571428571428573,5.964285714285714,0.42857142857142855,6.392857142857143,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.6785714285714286,0.035714285714285705,0.7142857142857143,66.42857142857143,69.28571428571429,270.7142857142857,880.7142857142858,667.8571428571429,1151.4285714285716,1885.7142857142858,387.14285714285717
E. chlorostachys,53.0,7.0,31.736526946107784,58.333333333333336,33.5195530726257,lim03,93,20120530,0.25,7.0,POINT (135.6878443930331 -16.45019223373671),135.68784439303315,-16.450192233736708,7.0,23.857142857142858,1.7142857142857142,25.571428571428573,5.964285714285714,0.42857142857142855,6.392857142857143,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,1.8928571428571428,0.25,2.1428571428571432,330.00000000000006,342.8571428571429,859.2857142857144,2237.1428571428573,1744.2857142857147,3096.428571428572,5170.714285714286,1161.4285714285716
Eucalyptus chlorophylla,92.0,4.0,55.08982035928144,33.33333333333333,53.63128491620112,lim03,93,20120530,0.25,7.0,POINT (135.6878443930331 -16.45019223373671),135.68784439303315,-16.450192233736708,7.0,23.857142857142858,1.7142857142857142,25.571428571428573,5.964285714285714,0.42857142857142855,6.392857142857143,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,3.285714285714286,0.14285714285714282,3.428571428571429,318.8571428571429,332.5714285714286,1299.4285714285716,4227.428571428572,3205.714285714286,5526.857142857143,9051.428571428572,1858.2857142857144
Brachychiton diversifolius,1.0,0.0,0.6622516556291391,0.0,0.5847953216374269,lim04,94,20120530,0.1,7.0,POINT (135.6882506083993 -16.48567079259439),135.68825060839927,-16.485670792594394,7.0,21.571428571428573,2.857142857142857,24.428571428571427,2.1571428571428575,0.28571428571428575,2.442857142857143,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.014285714285714289,0.0,0.014285714285714285,1.3285714285714285,1.3857142857142857,5.414285714285714,17.614285714285714,13.357142857142856,23.02857142857143,37.714285714285715,7.742857142857143
Corymbia ferruginea,44.0,5.0,29.13907284768212,25.0,28.654970760233915,lim04,94,20120530,0.1,7.0,POINT (135.6882506083993 -16.48567079259439),135.68825060839927,-16.485670792594394,7.0,21.571428571428573,2.857142857142857,24.428571428571427,2.1571428571428575,0.28571428571428575,2.442857142857143,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.6285714285714287,0.07142857142857144,0.7,65.1,67.89999999999999,265.3,863.0999999999999,654.5,1128.3999999999999,1847.9999999999998,379.4
Corymbia grandifolia,22.0,1.0,14.56953642384106,5.0,13.450292397660817,lim04,94,20120530,0.1,7.0,POINT (135.6882506083993 -16.48567079259439),135.68825060839927,-16.485670792594394,7.0,21.571428571428573,2.857142857142857,24.428571428571427,2.1571428571428575,0.28571428571428575,2.442857142857143,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.31428571428571433,0.014285714285714289,0.3285714285714285,30.557142857142853,31.871428571428567,124.52857142857141,405.1285714285714,307.21428571428567,529.6571428571427,867.4285714285713,178.08571428571426
E. chlorostachys,2.0,0.0,1.3245033112582782,0.0,1.1695906432748537,lim04,94,20120530,0.1,7.0,POINT (135.6882506083993 -16.48567079259439),135.68825060839927,-16.485670792594394,7.0,21.571428571428573,2.857142857142857,24.428571428571427,2.1571428571428575,0.28571428571428575,2.442857142857143,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,0.028571428571428577,0.0,0.02857142857142857,4.3999999999999995,4.571428571428571,11.457142857142857,29.82857142857143,23.257142857142856,41.285714285714285,68.94285714285714,15.485714285714286
Grevillea refracta,26.0,9.0,17.218543046357617,45.0,20.46783625730994,lim04,94,20120530,0.1,7.0,POINT (135.6882506083993 -16.48567079259439),135.68825060839927,-16.485670792594394,7.0,21.571428571428573,2.857142857142857,24.428571428571427,2.1571428571428575,0.28571428571428575,2.442857142857143,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.37142857142857155,0.1285714285714286,0.5,46.5,48.5,189.5,616.5,467.5,806.0,1320.0,271.0
Terminalia canescens,56.0,5.0,37.086092715231786,25.0,35.67251461988304,lim04,94,20120530,0.1,7.0,POINT (135.6882506083993 -16.48567079259439),135.68825060839927,-16.485670792594394,7.0,21.571428571428573,2.857142857142857,24.428571428571427,2.1571428571428575,0.28571428571428575,2.442857142857143,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.8,0.07142857142857144,0.8714285714285714,81.04285714285714,84.52857142857142,330.2714285714286,1074.4714285714285,814.7857142857143,1404.7428571428572,2300.5714285714284,472.31428571428575
Bauhinia cunninghamii,7.0,0.0,2.5830258302583027,0.0,2.287581699346405,lim06,96,20120530,0.1,7.0,POINT (135.7115995035064 -16.30821087991679),135.7115995035064,-16.308210879916786,7.0,38.714285714285715,5.0,43.714285714285715,3.871428571428572,0.5,4.371428571428572,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.10000000000000002,0.0,0.1,9.3,9.700000000000001,37.9,123.30000000000001,93.5,161.20000000000002,264.0,54.2
Brachychiton diversifolius,5.0,0.0,1.8450184501845017,0.0,1.6339869281045754,lim06,96,20120530,0.1,7.0,POINT (135.7115995035064 -16.30821087991679),135.7115995035064,-16.308210879916786,7.0,38.714285714285715,5.0,43.714285714285715,3.871428571428572,0.5,4.371428571428572,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.07142857142857144,0.0,0.07142857142857144,6.642857142857144,6.92857142857143,27.071428571428577,88.07142857142858,66.78571428571429,115.14285714285715,188.57142857142858,38.71428571428572
Corymbia grandifolia,42.0,0.0,15.498154981549817,0.0,13.725490196078432,lim06,96,20120530,0.1,7.0,POINT (135.7115995035064 -16.30821087991679),135.7115995035064,-16.308210879916786,7.0,38.714285714285715,5.0,43.714285714285715,3.871428571428572,0.5,4.371428571428572,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.6000000000000001,0.0,0.6000000000000001,55.80000000000001,58.20000000000001,227.40000000000003,739.8000000000001,561.0000000000001,967.2000000000002,1584.0000000000002,325.20000000000005
Corymbia terminalis,39.0,2.0,14.391143911439114,5.714285714285714,13.398692810457517,lim06,96,20120530,0.1,7.0,POINT (135.7115995035064 -16.30821087991679),135.7115995035064,-16.308210879916786,7.0,38.714285714285715,5.0,43.714285714285715,3.871428571428572,0.5,4.371428571428572,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.5571428571428573,0.02857142857142857,0.5857142857142857,54.471428571428575,56.81428571428572,221.9857142857143,722.1857142857143,547.6428571428572,944.1714285714286,1546.2857142857144,317.45714285714286
E. chlorostachys,39.0,3.0,14.391143911439114,8.571428571428571,13.725490196078432,lim06,96,20120530,0.1,7.0,POINT (135.7115995035064 -16.30821087991679),135.7115995035064,-16.308210879916786,7.0,38.714285714285715,5.0,43.714285714285715,3.871428571428572,0.5,4.371428571428572,Erch,154,0.75,160,401,0.95,1044,0.92,814,0.62,1445,0.93,2413,0.82,542,0.57,2955,0.5571428571428573,0.04285714285714286,0.6000000000000001,92.40000000000002,96.00000000000001,240.60000000000002,626.4000000000001,488.4000000000001,867.0000000000001,1447.8000000000002,325.20000000000005
