site,visit_date,datum,am_date,factor,count,species,alive,dead,uid,geometry,lon_gda94,lat_gda94
FA10_1_2,2000-10-05,GDA94,20001005,0.5,3,others,8,0.0,564,POINT (134.8290511264525 -12.81689226861638),134.82905112645247,-12.816892268616378
FA10_1_2,2000-10-05,GDA94,20001005,0.5,3,dead,0,2.0,565,POINT (134.8290511264525 -12.81689226861638),134.82905112645247,-12.816892268616378
FA1_2_2,2000-09-27,GDA94,20000927,0.75,3,E. tetrodonta,114,0.0,566,POINT (133.1800638539029 -11.91612789109048),133.1800638539029,-11.916127891090476
FA1_2_2,2000-09-27,GDA94,20000927,0.75,3,others,33,0.0,567,POINT (133.1800638539029 -11.91612789109048),133.1800638539029,-11.916127891090476
FA1_2_2,2000-09-27,GDA94,20000927,0.75,3,dead,0,31.0,568,POINT (133.1800638539029 -11.91612789109048),133.1800638539029,-11.916127891090476
FA1_1_2,2000-09-27,GDA94,20000927,0.75,3,E. tetrodonta,82,0.0,569,POINT (133.1798768843783 -11.91525892154293),133.1798768843783,-11.915258921542927
FA1_1_2,2000-09-27,GDA94,20000927,0.75,3,others,67,0.0,570,POINT (133.1798768843783 -11.91525892154293),133.1798768843783,-11.915258921542927
FA1_1_2,2000-09-27,GDA94,20000927,0.75,3,dead,0,13.0,571,POINT (133.1798768843783 -11.91525892154293),133.1798768843783,-11.915258921542927
FA1_1_2,2000-09-27,GDA94,20000927,0.75,3,E. miniata,41,0.0,572,POINT (133.1798768843783 -11.91525892154293),133.1798768843783,-11.915258921542927
FA2_2_2,2000-09-27,GDA94,20000927,0.75,3,E. tetrodonta,51,0.0,573,POINT (133.0775330410598 -11.60355450025474),133.0775330410598,-11.60355450025474
FA2_2_2,2000-09-27,GDA94,20000927,0.75,3,E. miniata,25,0.0,574,POINT (133.0775330410598 -11.60355450025474),133.0775330410598,-11.60355450025474
FA2_2_2,2000-09-28,GDA94,20000928,0.75,3,others,13,0.0,575,POINT (133.0775330410598 -11.60355450025474),133.0775330410598,-11.60355450025474
FA2_2_2,2000-09-29,GDA94,20000929,0.75,3,dead,0,2.0,576,POINT (133.0775330410598 -11.60355450025474),133.0775330410598,-11.60355450025474
FA2_1_2,2000-09-27,GDA94,20000927,0.75,3,E. tetrodonta,60,0.0,577,POINT (133.0781381743201 -11.60354948896495),133.07813817432006,-11.603549488964953
FA2_1_2,2000-09-27,GDA94,20000927,0.75,3,E. miniata,16,0.0,578,POINT (133.0781381743201 -11.60354948896495),133.07813817432006,-11.603549488964953
FA2_1_2,2000-09-27,GDA94,20000927,0.75,3,others,10,0.0,579,POINT (133.0781381743201 -11.60354948896495),133.07813817432006,-11.603549488964953
FA2_1_2,2000-09-27,GDA94,20000927,0.75,3,dead,0,7.0,580,POINT (133.0781381743201 -11.60354948896495),133.07813817432006,-11.603549488964953
FA2_1_2,2000-09-27,GDA94,20000927,0.75,3,Corymbia sp.,10,0.0,581,POINT (133.0781381743201 -11.60354948896495),133.07813817432006,-11.603549488964953
FA3_2_2,2000-09-28,GDA94,20000928,0.75,3,E. miniata,21,0.0,582,POINT (133.19943995764 -12.00229700458875),133.19943995764,-12.002297004588751
FA3_2_2,2000-09-28,GDA94,20000928,0.75,3,E. tetrodonta,20,0.0,583,POINT (133.19943995764 -12.00229700458875),133.19943995764,-12.002297004588751
FA3_2_2,2000-09-28,GDA94,20000928,0.75,3,Corymbia sp.,13,0.0,584,POINT (133.19943995764 -12.00229700458875),133.19943995764,-12.002297004588751
FA3_2_2,2000-09-28,GDA94,20000928,0.75,3,others,11,0.0,585,POINT (133.19943995764 -12.00229700458875),133.19943995764,-12.002297004588751
FA3_2_2,2000-09-28,GDA94,20000928,0.75,3,dead,0,11.0,586,POINT (133.19943995764 -12.00229700458875),133.19943995764,-12.002297004588751
FA3_1_2,2000-09-28,GDA94,20000928,0.75,3,E. tetrodonta,21,0.0,587,POINT (133.1990602122763 -12.00140871674962),133.1990602122763,-12.001408716749616
FA3_1_2,2000-09-28,GDA94,20000928,0.75,3,E. miniata,23,0.0,588,POINT (133.1990602122763 -12.00140871674962),133.1990602122763,-12.001408716749616
FA3_1_2,2000-09-28,GDA94,20000928,0.75,3,Corymbia sp.,10,0.0,589,POINT (133.1990602122763 -12.00140871674962),133.1990602122763,-12.001408716749616
FA3_1_2,2000-09-28,GDA94,20000928,0.75,3,others,10,0.0,590,POINT (133.1990602122763 -12.00140871674962),133.1990602122763,-12.001408716749616
FA3_1_2,2000-09-28,GDA94,20000928,0.75,3,dead,0,9.0,591,POINT (133.1990602122763 -12.00140871674962),133.1990602122763,-12.001408716749616
FA4_2_2,2000-09-28,GDA94,20000928,0.5,3,E. tetrodonta,85,0.0,592,POINT (133.4859987985658 -12.17621363721537),133.48599879856576,-12.176213637215369
FA4_2_2,2000-09-28,GDA94,20000928,0.5,3,E. miniata,46,0.0,593,POINT (133.4859987985658 -12.17621363721537),133.48599879856576,-12.176213637215369
FA4_2_2,2000-09-28,GDA94,20000928,0.5,3,others,14,0.0,594,POINT (133.4859987985658 -12.17621363721537),133.48599879856576,-12.176213637215369
FA4_2_2,2000-09-28,GDA94,20000928,0.5,3,dead,0,13.0,595,POINT (133.4859987985658 -12.17621363721537),133.48599879856576,-12.176213637215369
FA4_1_2,2000-09-28,GDA94,20000928,0.5,3,E. tetrodonta,78,0.0,596,POINT (133.4865999332255 -12.18526629353883),133.4865999332255,-12.18526629353883
FA4_1_2,2000-09-28,GDA94,20000928,0.5,3,E. miniata,21,0.0,597,POINT (133.4865999332255 -12.18526629353883),133.4865999332255,-12.18526629353883
FA4_1_2,2000-09-28,GDA94,20000928,0.5,3,others,11,0.0,598,POINT (133.4865999332255 -12.18526629353883),133.4865999332255,-12.18526629353883
FA4_1_2,2000-09-28,GDA94,20000928,0.5,3,dead,0,15.0,599,POINT (133.4865999332255 -12.18526629353883),133.4865999332255,-12.18526629353883
FA4_1_2,2000-09-28,GDA94,20000928,0.5,3,Corymbia sp.,4,0.0,600,POINT (133.4865999332255 -12.18526629353883),133.4865999332255,-12.18526629353883
FA5_2_2,2000-09-29,GDA94,20000929,0.75,3,E. tetrodonta,59,0.0,601,POINT (133.9680102559018 -12.17539846836998),133.9680102559018,-12.175398468369977
FA5_2_2,2000-09-29,GDA94,20000929,0.75,3,E. miniata,49,0.0,602,POINT (133.9680102559018 -12.17539846836998),133.9680102559018,-12.175398468369977
FA5_2_2,2000-09-29,GDA94,20000929,0.75,3,others,14,0.0,603,POINT (133.9680102559018 -12.17539846836998),133.9680102559018,-12.175398468369977
FA5_2_2,2000-09-29,GDA94,20000929,0.75,3,dead,0,18.0,604,POINT (133.9680102559018 -12.17539846836998),133.9680102559018,-12.175398468369977
FA5_1_2,2000-09-29,GDA94,20000929,0.75,3,E. tetrodonta,70,0.0,605,POINT (133.9672668294745 -12.17513347440672),133.9672668294745,-12.175133474406723
FA5_1_2,2000-09-29,GDA94,20000929,0.75,3,E. miniata,45,0.0,606,POINT (133.9672668294745 -12.17513347440672),133.9672668294745,-12.175133474406723
FA5_1_2,2000-09-29,GDA94,20000929,0.75,3,others,17,0.0,607,POINT (133.9672668294745 -12.17513347440672),133.9672668294745,-12.175133474406723
FA5_1_2,2000-09-29,GDA94,20000929,0.75,3,dead,0,8.0,608,POINT (133.9672668294745 -12.17513347440672),133.9672668294745,-12.175133474406723
FA6_2_2,2000-09-29,GDA94,20000929,0.75,3,E. tetrodonta,49,0.0,609,POINT (134.1716564765658 -12.36335035569214),134.1716564765658,-12.363350355692145
FA6_2_2,2000-09-29,GDA94,20000929,0.75,3,E. miniata,12,0.0,610,POINT (134.1716564765658 -12.36335035569214),134.1716564765658,-12.363350355692145
FA6_2_2,2000-09-29,GDA94,20000929,0.75,3,others,11,0.0,611,POINT (134.1716564765658 -12.36335035569214),134.1716564765658,-12.363350355692145
FA6_2_2,2000-09-29,GDA94,20000929,0.75,3,dead,0,5.0,612,POINT (134.1716564765658 -12.36335035569214),134.1716564765658,-12.363350355692145
FA6_1_2,2000-09-29,GDA94,20000929,0.75,3,E. miniata,38,0.0,613,POINT (134.1709378901215 -12.36371889909757),134.17093789012154,-12.363718899097574
FA6_1_2,2000-09-29,GDA94,20000929,0.75,3,E. tetrodonta,43,0.0,614,POINT (134.1709378901215 -12.36371889909757),134.17093789012154,-12.363718899097574
FA6_1_2,2000-09-29,GDA94,20000929,0.75,3,others,6,0.0,615,POINT (134.1709378901215 -12.36371889909757),134.17093789012154,-12.363718899097574
FA6_1_2,2000-09-29,GDA94,20000929,0.75,3,dead,0,10.0,616,POINT (134.1709378901215 -12.36371889909757),134.17093789012154,-12.363718899097574
FA8_2_2,2000-10-03,GDA94,20001003,0.5,3,E. miniata,50,0.0,617,POINT (134.3680259485293 -12.33931745472573),134.36802594852932,-12.339317454725727
FA8_2_2,2000-10-03,GDA94,20001003,0.5,3,E. tetrodonta,37,0.0,618,POINT (134.3680259485293 -12.33931745472573),134.36802594852932,-12.339317454725727
FA8_2_2,2000-10-03,GDA94,20001003,0.5,3,others,7,0.0,619,POINT (134.3680259485293 -12.33931745472573),134.36802594852932,-12.339317454725727
FA8_2_2,2000-10-03,GDA94,20001003,0.5,3,dead,0,6.0,620,POINT (134.3680259485293 -12.33931745472573),134.36802594852932,-12.339317454725727
FA8_2_2,2000-10-03,GDA94,20001003,0.5,3,Corymbia bleeseri,20,0.0,621,POINT (134.3680259485293 -12.33931745472573),134.36802594852932,-12.339317454725727
FA8_1_2,2000-10-03,GDA94,20001003,0.5,3,E. tetrodonta,48,0.0,622,POINT (134.3672898010222 -12.33946947192035),134.36728980102217,-12.339469471920351
FA8_1_2,2000-10-03,GDA94,20001003,0.5,3,E. miniata,46,0.0,623,POINT (134.3672898010222 -12.33946947192035),134.36728980102217,-12.339469471920351
FA8_1_2,2000-10-03,GDA94,20001003,0.5,3,Corymbia bleeseri,17,0.0,624,POINT (134.3672898010222 -12.33946947192035),134.36728980102217,-12.339469471920351
FA8_1_2,2000-10-03,GDA94,20001003,0.5,3,others,16,0.0,625,POINT (134.3672898010222 -12.33946947192035),134.36728980102217,-12.339469471920351
FA8_1_2,2000-10-03,GDA94,20001003,0.5,3,dead,0,7.0,626,POINT (134.3672898010222 -12.33946947192035),134.36728980102217,-12.339469471920351
FA7_2_2,2000-10-03,GDA94,20001003,0.75,3,E. tetrodonta,33,0.0,627,POINT (134.3339776086909 -12.54872359283527),134.33397760869087,-12.548723592835266
FA7_2_2,2000-10-03,GDA94,20001003,0.75,3,Corymbia bleeseri,8,0.0,628,POINT (134.3339776086909 -12.54872359283527),134.33397760869087,-12.548723592835266
FA7_2_2,2000-10-03,GDA94,20001003,0.75,3,others,4,0.0,629,POINT (134.3339776086909 -12.54872359283527),134.33397760869087,-12.548723592835266
FA7_2_2,2000-10-03,GDA94,20001003,0.75,3,dead,0,4.0,630,POINT (134.3339776086909 -12.54872359283527),134.33397760869087,-12.548723592835266
FA7_2_2,2000-10-03,GDA94,20001003,0.75,3,E. miniata,5,0.0,631,POINT (134.3339776086909 -12.54872359283527),134.33397760869087,-12.548723592835266
FA7_1_2,2000-10-03,GDA94,20001003,0.75,3,E. miniata,18,0.0,632,POINT (134.3331845050121 -12.54930938052477),134.33318450501207,-12.549309380524766
FA7_1_2,2000-10-03,GDA94,20001003,0.75,3,E. tetrodonta,19,0.0,633,POINT (134.3331845050121 -12.54930938052477),134.33318450501207,-12.549309380524766
FA7_1_2,2000-10-03,GDA94,20001003,0.75,3,Corymbia bleeseri,14,0.0,634,POINT (134.3331845050121 -12.54930938052477),134.33318450501207,-12.549309380524766
FA7_1_2,2000-10-03,GDA94,20001003,0.75,3,dead,0,6.0,635,POINT (134.3331845050121 -12.54930938052477),134.33318450501207,-12.549309380524766
FA7_1_2,2000-10-03,GDA94,20001003,0.75,3,others,2,0.0,636,POINT (134.3331845050121 -12.54930938052477),134.33318450501207,-12.549309380524766
FA9_1_2,2000-10-04,GDA94,20001004,0.75,3,E. tetrodonta,41,0.0,637,POINT (134.4945496353567 -12.31774298203815),134.4945496353567,-12.31774298203815
FA9_1_2,2000-10-04,GDA94,20001004,0.75,3,E. miniata,13,0.0,638,POINT (134.4945496353567 -12.31774298203815),134.4945496353567,-12.31774298203815
FA9_1_2,2000-10-04,GDA94,20001004,0.75,3,others,2,0.0,639,POINT (134.4945496353567 -12.31774298203815),134.4945496353567,-12.31774298203815
FA9_1_2,2000-10-04,GDA94,20001004,0.75,3,dead,0,19.0,640,POINT (134.4945496353567 -12.31774298203815),134.4945496353567,-12.31774298203815
FA9_1_2,2000-10-04,GDA94,20001004,0.75,3,Callitris intratropica ,4,0.0,641,POINT (134.4945496353567 -12.31774298203815),134.4945496353567,-12.31774298203815
FA9_2_2,2000-10-04,GDA94,20001004,0.75,3,E. tetrodonta,49,0.0,642,POINT (134.4954965828016 -12.3179075031536),134.49549658280165,-12.3179075031536
FA9_2_2,2000-10-04,GDA94,20001004,0.75,3,Callitris intratropica ,6,0.0,643,POINT (134.4954965828016 -12.3179075031536),134.49549658280165,-12.3179075031536
FA9_2_2,2000-10-04,GDA94,20001004,0.75,3,others,6,0.0,644,POINT (134.4954965828016 -12.3179075031536),134.49549658280165,-12.3179075031536
FA9_2_2,2000-10-04,GDA94,20001004,0.75,3,dead,0,9.0,645,POINT (134.4954965828016 -12.3179075031536),134.49549658280165,-12.3179075031536
FA9_2_2,2000-10-04,GDA94,20001004,0.75,3,E. miniata,4,0.0,646,POINT (134.4954965828016 -12.3179075031536),134.49549658280165,-12.3179075031536
WS2_2_2,2001-02-22,GDA94,20010222,0.5,3,E. miniata,29,0.0,647,POINT (132.091550675319 -12.82270985571037),132.09155067531896,-12.822709855710368
WS2_2_2,2001-02-22,GDA94,20010222,0.5,3,E. tetrodonta,8,0.0,648,POINT (132.091550675319 -12.82270985571037),132.09155067531896,-12.822709855710368
WS2_2_2,2001-02-22,GDA94,20010222,0.5,3,E. chlorostachys,3,0.0,649,POINT (132.091550675319 -12.82270985571037),132.09155067531896,-12.822709855710368
WS2_2_2,2001-02-22,GDA94,20010222,0.5,3,Eucalyptus sp.,4,0.0,650,POINT (132.091550675319 -12.82270985571037),132.09155067531896,-12.822709855710368
WS2_2_2,2001-02-22,GDA94,20010222,0.5,3,others,4,0.0,651,POINT (132.091550675319 -12.82270985571037),132.09155067531896,-12.822709855710368
WS2_2_2,2001-02-22,GDA94,20010222,0.5,3,dead,0,7.0,652,POINT (132.091550675319 -12.82270985571037),132.09155067531896,-12.822709855710368
WS2_1_2,2001-02-22,GDA94,20010222,0.5,3,E. miniata,32,0.0,653,POINT (132.0924489461544 -12.82303592202915),132.0924489461544,-12.823035922029154
WS2_1_2,2001-02-22,GDA94,20010222,0.5,3,E. tetrodonta,11,0.0,654,POINT (132.0924489461544 -12.82303592202915),132.0924489461544,-12.823035922029154
WS2_1_2,2001-02-22,GDA94,20010222,0.5,3,E. chlorostachys,4,0.0,655,POINT (132.0924489461544 -12.82303592202915),132.0924489461544,-12.823035922029154
WS2_1_2,2001-02-22,GDA94,20010222,0.5,3,dead,0,5.0,656,POINT (132.0924489461544 -12.82303592202915),132.0924489461544,-12.823035922029154
WS1_1_2,2001-02-22,GDA94,20010222,0.5,3,E. miniata,29,0.0,657,POINT (132.3064888443872 -12.74279347312601),132.30648884438716,-12.742793473126008
WS1_1_2,2001-02-22,GDA94,20010222,0.5,3,E. tetrodonta,18,0.0,658,POINT (132.3064888443872 -12.74279347312601),132.30648884438716,-12.742793473126008
WS1_1_2,2001-02-22,GDA94,20010222,0.5,3,Eucalyptus sp.,5,0.0,659,POINT (132.3064888443872 -12.74279347312601),132.30648884438716,-12.742793473126008
WS1_1_2,2001-02-22,GDA94,20010222,0.5,3,others,9,0.0,660,POINT (132.3064888443872 -12.74279347312601),132.30648884438716,-12.742793473126008
WS1_1_2,2001-02-22,GDA94,20010222,0.5,3,dead,0,5.0,661,POINT (132.3064888443872 -12.74279347312601),132.30648884438716,-12.742793473126008
WS1_1_2,2001-02-22,GDA94,20010222,0.5,3,E. chlorostachys,2,0.0,662,POINT (132.3064888443872 -12.74279347312601),132.30648884438716,-12.742793473126008
WS1_2_2,2001-02-22,GDA94,20010222,0.5,3,E. tetrodonta,23,0.0,663,POINT (132.3055315310679 -12.74194357987318),132.3055315310679,-12.741943579873178
WS1_2_2,2001-02-22,GDA94,20010222,0.5,3,E. miniata,26,0.0,664,POINT (132.3055315310679 -12.74194357987318),132.3055315310679,-12.741943579873178
WS1_2_2,2001-02-22,GDA94,20010222,0.5,3,Eucalyptus sp.,7,0.0,665,POINT (132.3055315310679 -12.74194357987318),132.3055315310679,-12.741943579873178
WS1_2_2,2001-02-22,GDA94,20010222,0.5,3,others,6,0.0,666,POINT (132.3055315310679 -12.74194357987318),132.3055315310679,-12.741943579873178
WS1_2_2,2001-02-22,GDA94,20010222,0.5,3,dead,0,6.0,667,POINT (132.3055315310679 -12.74194357987318),132.3055315310679,-12.741943579873178
BW9_2_2,2000-11-01,GDA94,20001101,0.25,3,Eucalyptus leucophloia,77,0.0,668,POINT (137.1406156309967 -16.8136504286835),137.14061563099673,-16.8136504286835
BW9_2_2,2000-11-01,GDA94,20001101,0.25,3,others,13,0.0,669,POINT (137.1406156309967 -16.8136504286835),137.14061563099673,-16.8136504286835
BW9_2_2,2000-11-01,GDA94,20001101,0.25,3,dead,0,20.0,670,POINT (137.1406156309967 -16.8136504286835),137.14061563099673,-16.8136504286835
BW9_1_2,2000-11-01,GDA94,20001101,0.25,3,Eucalyptus leucophloia,84,0.0,671,POINT (137.140044486434 -16.81290652189836),137.14004448643405,-16.812906521898356
BW9_1_2,2000-11-01,GDA94,20001101,0.25,3,others,13,0.0,672,POINT (137.140044486434 -16.81290652189836),137.14004448643405,-16.812906521898356
BW9_1_2,2000-11-01,GDA94,20001101,0.25,3,dead,0,25.0,673,POINT (137.140044486434 -16.81290652189836),137.14004448643405,-16.812906521898356
BW6_2_2,2000-10-31,GDA94,20001031,0.25,3,Eucalyptus microtheca,15,0.0,674,POINT (135.7804129758208 -16.63226708867923),135.78041297582075,-16.632267088679228
BW6_2_2,2000-10-31,GDA94,20001031,0.25,3,Atalaya hemiglauca,14,0.0,675,POINT (135.7804129758208 -16.63226708867923),135.78041297582075,-16.632267088679228
BW6_2_2,2000-10-31,GDA94,20001031,0.25,3,Lysiphyllum cunninghamii,16,0.0,676,POINT (135.7804129758208 -16.63226708867923),135.78041297582075,-16.632267088679228
BW6_2_2,2000-10-31,GDA94,20001031,0.25,3,others,2,0.0,677,POINT (135.7804129758208 -16.63226708867923),135.78041297582075,-16.632267088679228
BW6_2_2,2000-10-31,GDA94,20001031,0.25,3,dead,0,2.0,678,POINT (135.7804129758208 -16.63226708867923),135.78041297582075,-16.632267088679228
BW6_1_2,2000-10-31,GDA94,20001031,0.25,3,Eucalyptus microtheca,27,0.0,679,POINT (135.7870967892465 -16.63198875936656),135.78709678924653,-16.631988759366564
BW6_1_2,2000-10-31,GDA94,20001031,0.25,3,Excoecaria parvifolia,36,0.0,680,POINT (135.7870967892465 -16.63198875936656),135.78709678924653,-16.631988759366564
BW6_1_2,2000-10-31,GDA94,20001031,0.25,3,dead,0,10.0,681,POINT (135.7870967892465 -16.63198875936656),135.78709678924653,-16.631988759366564
BW6_1_2,2000-10-31,GDA94,20001031,0.25,3,Lysiphyllum cunninghamii,10,0.0,682,POINT (135.7870967892465 -16.63198875936656),135.78709678924653,-16.631988759366564
BW6_1_2,2000-10-31,GDA94,20001031,0.25,3,others,3,0.0,683,POINT (135.7870967892465 -16.63198875936656),135.78709678924653,-16.631988759366564
BW5_2_2,2000-10-30,GDA94,20001030,0.25,3,Acacia shirleyi,7,0.0,684,POINT (134.1902673673251 -16.44626490428257),134.19026736732508,-16.44626490428257
BW5_2_2,2000-10-30,GDA94,20001030,0.25,3,Lysiphyllum cunninghamii,9,0.0,685,POINT (134.1902673673251 -16.44626490428257),134.19026736732508,-16.44626490428257
BW5_2_2,2000-10-30,GDA94,20001030,0.25,3,Hakea arborescens,4,0.0,686,POINT (134.1902673673251 -16.44626490428257),134.19026736732508,-16.44626490428257
BW5_2_2,2000-10-30,GDA94,20001030,0.25,3,others,43,0.0,687,POINT (134.1902673673251 -16.44626490428257),134.19026736732508,-16.44626490428257
BW5_2_2,2000-10-30,GDA94,20001030,0.25,3,dead,0,16.0,688,POINT (134.1902673673251 -16.44626490428257),134.19026736732508,-16.44626490428257
BW5_2_2,2000-10-30,GDA94,20001030,0.25,3,P. pubescens,5,0.0,689,POINT (134.1902673673251 -16.44626490428257),134.19026736732508,-16.44626490428257
BW5_2_2,2000-10-30,GDA94,20001030,0.25,3,Corymbia dichromphloia,3,0.0,690,POINT (134.1902673673251 -16.44626490428257),134.19026736732508,-16.44626490428257
BW5_1_2,2000-10-30,GDA94,20001030,0.25,3,Corymbia dichromphloia,11,0.0,691,POINT (134.1891035040915 -16.44683891708169),134.18910350409146,-16.44683891708169
BW5_1_2,2000-10-30,GDA94,20001030,0.25,3,others,33,0.0,692,POINT (134.1891035040915 -16.44683891708169),134.18910350409146,-16.44683891708169
BW5_1_2,2000-10-30,GDA94,20001030,0.25,3,dead,0,13.0,693,POINT (134.1891035040915 -16.44683891708169),134.18910350409146,-16.44683891708169
BW5_1_2,2000-10-30,GDA94,20001030,0.25,3,P. pubescens,14,0.0,694,POINT (134.1891035040915 -16.44683891708169),134.18910350409146,-16.44683891708169
BW4_1_1,2000-10-29,GDA94,20001029,0.75,3,Acacia shirleyi,92,0.0,695,POINT (133.7962486922767 -16.32059285473962),133.7962486922767,-16.32059285473962
BW4_1_1,2000-10-29,GDA94,20001029,0.75,3,dead,15,0.0,696,POINT (133.7962486922767 -16.32059285473962),133.7962486922767,-16.32059285473962
BW4_1_1,2000-10-29,GDA94,20001029,0.75,3,others,8,0.0,697,POINT (133.7962486922767 -16.32059285473962),133.7962486922767,-16.32059285473962
BW2_1_2,2000-10-28,GDA94,20001028,0.5,3,Corymbia dichromphloia,7,0.0,698,POINT (132.9370484852986 -14.82171267925927),132.9370484852986,-14.821712679259265
BW2_1_2,2000-10-28,GDA94,20001028,0.5,3,E. chlorostachys,17,0.0,699,POINT (132.9370484852986 -14.82171267925927),132.9370484852986,-14.821712679259265
BW2_1_2,2000-10-28,GDA94,20001028,0.5,3,E. miniata,10,0.0,700,POINT (132.9370484852986 -14.82171267925927),132.9370484852986,-14.821712679259265
BW2_1_2,2000-10-28,GDA94,20001028,0.5,3,others,13,0.0,701,POINT (132.9370484852986 -14.82171267925927),132.9370484852986,-14.821712679259265
BW2_1_2,2000-10-28,GDA94,20001028,0.5,3,dead,0,8.0,702,POINT (132.9370484852986 -14.82171267925927),132.9370484852986,-14.821712679259265
BW2_1_2,2000-10-28,GDA94,20001028,0.5,3,Corymbia ferruginea,10,0.0,703,POINT (132.9370484852986 -14.82171267925927),132.9370484852986,-14.821712679259265
BW3_1_2,2000-10-29,GDA94,20001029,0.25,3,Eucalyptus patellaris,33,0.0,704,POINT (133.4111790002652 -15.87466558729782),133.41117900026518,-15.874665587297825
BW3_1_2,2000-10-29,GDA94,20001029,0.25,3,Corymbia sp.,4,0.0,705,POINT (133.4111790002652 -15.87466558729782),133.41117900026518,-15.874665587297825
BW3_1_2,2000-10-29,GDA94,20001029,0.25,3,others,12,0.0,706,POINT (133.4111790002652 -15.87466558729782),133.41117900026518,-15.874665587297825
BW3_1_2,2000-10-29,GDA94,20001029,0.25,3,dead,0,3.0,707,POINT (133.4111790002652 -15.87466558729782),133.41117900026518,-15.874665587297825
BW3_1_2,2000-10-29,GDA94,20001029,0.25,3,Corymbia terminalis,4,0.0,708,POINT (133.4111790002652 -15.87466558729782),133.41117900026518,-15.874665587297825
BW3_1_2,2000-10-29,GDA94,20001029,0.25,3,E. chlorostachys,3,0.0,709,POINT (133.4111790002652 -15.87466558729782),133.41117900026518,-15.874665587297825
BW1_1_2,2000-10-27,GDA94,20001027,0.25,3,Corymbia dichromphloia,35,0.0,710,POINT (132.6176166402498 -14.63763838325388),132.61761664024985,-14.637638383253883
BW1_1_2,2000-10-27,GDA94,20001027,0.25,3,E. chlorostachys,21,0.0,711,POINT (132.6176166402498 -14.63763838325388),132.61761664024985,-14.637638383253883
BW1_1_2,2000-10-27,GDA94,20001027,0.25,3,E. tetrodonta,28,0.0,712,POINT (132.6176166402498 -14.63763838325388),132.61761664024985,-14.637638383253883
BW1_1_2,2000-10-27,GDA94,20001027,0.25,3,others,9,0.0,713,POINT (132.6176166402498 -14.63763838325388),132.61761664024985,-14.637638383253883
BW1_1_2,2000-10-27,GDA94,20001027,0.25,3,dead,0,10.0,714,POINT (132.6176166402498 -14.63763838325388),132.61761664024985,-14.637638383253883
BW1_2_2,2000-10-27,GDA94,20001027,0.25,3,E. tetrodonta,24,0.0,715,POINT (132.6167110041791 -14.63815311673841),132.61671100417905,-14.638153116738406
BW1_2_2,2000-10-27,GDA94,20001027,0.25,3,Corymbia dichromphloia,37,0.0,716,POINT (132.6167110041791 -14.63815311673841),132.61671100417905,-14.638153116738406
BW1_2_2,2000-10-27,GDA94,20001027,0.25,3,others,84,0.0,717,POINT (132.6167110041791 -14.63815311673841),132.61671100417905,-14.638153116738406
BW1_2_2,2000-10-27,GDA94,20001027,0.25,3,dead,0,14.0,718,POINT (132.6167110041791 -14.63815311673841),132.61671100417905,-14.638153116738406
BW1_2_2,2000-10-27,GDA94,20001027,0.25,3,E. chlorostachys,7,0.0,719,POINT (132.6167110041791 -14.63815311673841),132.61671100417905,-14.638153116738406
BW8_2_2,2000-11-01,GDA94,20001101,0.25,3,Corymbia dichromphloia,43,0.0,720,POINT (137.2935811417952 -16.8824804117989),137.29358114179524,-16.8824804117989
BW8_2_2,2000-11-01,GDA94,20001101,0.25,3,Corymbia ferruginea,8,0.0,721,POINT (137.2935811417952 -16.8824804117989),137.29358114179524,-16.8824804117989
BW8_2_2,2000-11-01,GDA94,20001101,0.25,3,others,22,0.0,722,POINT (137.2935811417952 -16.8824804117989),137.29358114179524,-16.8824804117989
BW8_2_2,2000-11-01,GDA94,20001101,0.25,3,dead,0,11.0,723,POINT (137.2935811417952 -16.8824804117989),137.29358114179524,-16.8824804117989
BW8_1_2,2000-11-01,GDA94,20001101,0.25,3,Corymbia dichromphloia,43,0.0,724,POINT (137.2937050669487 -16.88341851322493),137.29370506694866,-16.883418513224928
BW8_1_2,2000-11-01,GDA94,20001101,0.25,3,E. tetrodonta,14,0.0,725,POINT (137.2937050669487 -16.88341851322493),137.29370506694866,-16.883418513224928
BW8_1_2,2000-11-01,GDA94,20001101,0.25,3,others,12,0.0,726,POINT (137.2937050669487 -16.88341851322493),137.29370506694866,-16.883418513224928
BW8_1_2,2000-11-01,GDA94,20001101,0.25,3,dead,0,10.0,727,POINT (137.2937050669487 -16.88341851322493),137.29370506694866,-16.883418513224928
BW7_2_2,2000-11-01,GDA94,20001101,0.25,3,E. chlorostachys,43,0.0,728,POINT (137.5758927357241 -17.13142063901822),137.5758927357241,-17.131420639018216
BW7_2_2,2000-11-01,GDA94,20001101,0.25,3,Corymbia terminalis,7,0.0,729,POINT (137.5758927357241 -17.13142063901822),137.5758927357241,-17.131420639018216
BW7_2_2,2000-11-01,GDA94,20001101,0.25,3,others,22,0.0,730,POINT (137.5758927357241 -17.13142063901822),137.5758927357241,-17.131420639018216
BW7_2_2,2000-11-01,GDA94,20001101,0.25,3,dead,0,4.0,731,POINT (137.5758927357241 -17.13142063901822),137.5758927357241,-17.131420639018216
BW2_2_2,2000-10-28,GDA94,20001028,0.5,3,E. miniata,26,0.0,732,POINT (132.9371401248177 -14.82282495272016),132.93714012481774,-14.822824952720158
