uid,site,date_er,date,zone,easting,northing,lattitude,longitude,datum,factor,count,height_o,height_g,Discription,issues,species,sp_l,sp_d
163,BW11_1_1,11/4/2000,,53,547502,8278988,,,AGD66,0.25,3,,,,,E. chlorostachys,13,0
164,BW12_1_1,11/4/2000,,53,546603,8278113,,,AGD66,0.25,3,,,,,Eucalyptus tectifica,17,0
164,BW12_1_1,11/4/2000,,53,546603,8278113,,,AGD66,0.25,3,,,,,Lysiphyllum cunninghamii,2,0
164,BW12_1_1,11/4/2000,,53,546603,8278113,,,AGD66,0.25,3,,,,,Buchanania obovata,3,0
164,BW12_1_1,11/4/2000,,53,546603,8278113,,,AGD66,0.25,3,,,,,others,60,0
164,BW12_1_1,11/4/2000,,53,546603,8278113,,,AGD66,0.25,3,,,,,dead,0,14
164,BW12_1_1,11/4/2000,,53,546603,8278113,,,AGD66,0.25,3,,,,,Corymbia sp.,23,0
164,BW12_1_1,11/4/2000,,53,546603,8278113,,,AGD66,0.25,3,,,,,Corymbia confertiflora,4,0
164,BW12_1_1,11/4/2000,,53,546603,8278113,,,AGD66,0.25,3,,,,,Corymbia foelscheana,14,0
164,BW12_1_1,11/4/2000,,53,546603,8278113,,,AGD66,0.25,3,,,,,E. chlorostachys,10,0
165,BW13_2_2,11/5/2000,,53,503842,8351600,,,AGD66,0.5,3,,,,,Acacia shirleyi,141,0
165,BW13_2_2,11/5/2000,,53,503842,8351600,,,AGD66,0.5,3,,,,,dead,0,48
165,BW13_2_2,11/5/2000,,53,503842,8351600,,,AGD66,0.5,3,,,,,others,1,0
166,BW13_1_2,11/5/2000,,53,503766,8351579,,,AGD66,0.5,3,,,,,Acacia shirleyi,138,0
166,BW13_1_2,11/5/2000,,53,503766,8351579,,,AGD66,0.5,3,,,,,others,24,0
166,BW13_1_2,11/5/2000,,53,503766,8351579,,,AGD66,0.5,3,,,,,dead,0,36
167,BW14_2_2,11/5/2000,,53,531402,8322648,,,AGD66,0.5,3,,,,,E. tetrodonta,73,0
167,BW14_2_2,11/5/2000,,53,531402,8322648,,,AGD66,0.5,3,,,,,E. miniata,48,0
167,BW14_2_2,11/5/2000,,53,531402,8322648,,,AGD66,0.5,3,,,,,others,2,0
167,BW14_2_2,11/5/2000,,53,531402,8322648,,,AGD66,0.5,3,,,,,dead,0,10
168,BW14_1_2,11/5/2000,,53,531495,8322640,,,AGD66,0.25,3,,,,,E. tetrodonta,94,0
168,BW14_1_2,11/5/2000,,53,531495,8322640,,,AGD66,0.25,3,,,,,E. miniata,44,0
168,BW14_1_2,11/5/2000,,53,531495,8322640,,,AGD66,0.25,3,,,,,others,11,0
168,BW14_1_2,11/5/2000,,53,531495,8322640,,,AGD66,0.25,3,,,,,dead,0,7
